#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Gln_CUT" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Gln_CUT" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Gln_CUT" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Gln_CUT">
#                            <taxonset id="TaxonSet.Gln_CUT" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Gln_CUT"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gln_CUT" name="distribution">
#            <parameter id="gammaShape.s:Gln_CUT" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Gln_CUT" name="distribution">
#            <parameter id="ucldStdev.c:Gln_CUT" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Gln_CUT" id="treeLikelihood.Gln_CUT" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gln_CUT">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gln_CUT" shape="@gammaShape.s:Gln_CUT" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gln_CUT" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gln_CUT" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Gln_CUT" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Gln_CUT" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Gln_CUT">
#                <LogNormal S="@ucldStdev.c:Gln_CUT" id="LogNormalDistributionModel.c:Gln_CUT" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="40" id="rateCategories.c:Gln_CUT" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Gln_CUT" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Gln_CUT	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	sum(indicators.alltrees)
23350000	-2441.464451362833	-2384.8704841091203	-56.593967253712904	-2384.8704841091203	0.9141174639666697	0.5113925498872424	1.0	0.47756470548945185	0.9476404887289763	0.18732801917605033	0.43710415983115125	-25.336302954717354	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1.6621104959536537	6.9326745213648895	0.10408900837563251	0.02968699333792091	0.22951168398492264	0.49215341941784346	4.338886077157566	0.5670916151149968	0.24005430556247034	2.28296026871174	0.23174990514416863	0.18274070933748363	0.6410364480639851	0.7532480340250727	3.1635010568099866	0.2246753984076773	0.39595712632621827	0.30466029117456217	1.5221591741918474	0.049438164050330594	3.3016382505685447	1.5364357771168666	2
23360000	-2440.431576011719	-2379.9181169010926	-60.513459110625945	-2379.9181169010926	0.7139704860497761	0.5949447365928833	1.0	0.5081268928138765	0.9603901275608909	0.27032995259986553	0.4890443107957909	-23.980768070701092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.59759818108807	5.243221654348357	0.5872844350775186	0.29511951598178005	1.1012133500317944	0.5043273600436307	1.1459762236509443	0.9652001197235133	5.1309234529634455	1.140515397178952	1.0776701707484866	2.644434697012885	0.8780470352194923	3.033492275559852	0.31131410046393626	1.5348410489211524	0.09425266606738844	2.3767514213330947	0.13431836517483822	0.23915979716336594	4.2044904976759305	0.8130770465900383	1
23370000	-2468.4990705583245	-2388.5966642869316	-79.90240627139278	-2388.5966642869316	0.7480546365781219	0.6509388790995214	1.0	0.46962171424254884	1.0016044260571502	0.2944587116329497	0.49917754929745095	-19.91494498471658	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.044386529280892	16.296063269469155	3.3881359277885412	4.383127059872789	2.6792452799336286	4.334201019378237	7.813267987667495	2.074131780944	4.418709334510456	0.559530440877197	6.668061649522713	0.3318092614970948	3.812071251410819	2.353023371548394	0.08240857039265494	7.352313080886292	7.523430861720892	4.4293099775849205	0.37576917061283116	1.1546092094450935	0.9231746188418348	0.1673922993035713	1
23380000	-2480.7715098850704	-2392.192421766399	-88.57908811867141	-2392.192421766399	0.8645900066373734	0.5144446315586414	1.0	0.5108105199459142	0.9505800340506194	0.28241834612036965	0.5829077680151689	-22.438322734103547	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11.929938043955215	12.637974508727343	0.6980862120455409	8.579589521339976	9.349653640408183	2.878690116114392	8.475917619947891	9.266640014330216	6.4615012985010365	7.207085579688311	3.152958676330888	2.968950294770794	5.37476262046842	1.121195334025991	0.31064074868547736	1.1748099290879117	0.9166622545350371	18.19377802250029	5.50947533769072	2.4738003023122546	0.4751119743590102	0.38513057305824566	1
23390000	-2464.1940225744775	-2404.9648696706345	-59.22915290384317	-2404.9648696706345	0.7296435044404186	0.6642341278066386	1.0	0.03337540830559833	1.0018041607640849	0.0014682297521007308	0.038224518768087155	-21.995552880468207	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.9525867543863895	6.991807481952724	2.510450814955047	0.6039934828352199	2.2194419225332034	2.1670588311700905	4.140152937561893	0.8964147270901579	1.8297128326467826	0.11659261104298498	0.8367115021977136	0.26201795974289327	1.9727596505903242	3.402418771286737	0.5421988973041385	0.30969651636996803	1.4246513556873177	0.058974735846514775	2.600428685414091	3.818366657544649	0.22512343215333497	2.014905904537298	1
23400000	-2440.496718802355	-2387.0761048347845	-53.42061396757074	-2387.0761048347845	0.8732006016083823	0.7327725008376841	1.0	0.33164744960562864	0.9719017957869801	0.15138282031460107	0.37484450539836134	-23.374673306781077	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.8695433248653373	7.0447818266396265	0.21829488070914055	2.0057308632322024	0.12509119511906647	0.9745826797093285	1.9089511457804311	0.5514473785147197	0.22039592190506752	1.8714253733437411	0.6800137446271087	1.0471432572693449	0.18337461086478038	1.028206399612619	0.9754502307376994	0.29753190057983975	2.037526799305999	0.3404500494738878	0.7308641722874325	1.4666347515878246	1.2687001655332533	1.4756827283614962	1
23410000	-2499.183466472544	-2390.992697440581	-108.19076903196267	-2390.992697440581	0.8362853732853058	0.6903911835456519	1.0	0.45818126342914656	0.9206924691428543	0.22492771020910693	0.4864479083381818	-22.25204024882178	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	24.895988849807974	13.163619929631883	8.702948569546926	25.04177042216245	37.168648609236804	16.129519209182384	1.464147973210708	12.613149426193605	15.75719591885752	17.774583301862076	26.251009371153042	0.2744514567601748	6.607872627244855	0.313812087060724	35.82910370305612	44.65770084536491	19.914743055372423	2.1982858724548637	13.086593327626264	11.511720107312179	5.843888333092301	0.525654548163208	1
23420000	-2477.3363344444374	-2386.8975556024016	-90.43877884203579	-2386.8975556024016	0.8392086123214625	0.4886424599964834	1.0	0.36675782625604453	0.8858080063761232	0.20655263492156442	0.47141277763391415	-25.639341388144214	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	10.823708219509774	8.630558154474414	3.0787935219501126	16.83891560882615	12.599309528154816	17.61840588955874	1.1991647725130627	1.7944731821335282	1.2851882530726737	1.5571745907868362	6.341253837813916	0.24339380393416862	2.1384463906224798	0.055289591880287266	1.9312778753037394	0.5308971839029055	0.5204756032083041	2.542628707946309	15.083591250501117	0.5573454543295292	0.27128561607353674	6.013375580592395	2
23430000	-2450.358350924738	-2385.322290756186	-65.03606016855204	-2385.322290756186	0.8254076481801075	0.4886424599964834	1.0	0.24707782950628052	0.9858058874973714	0.09079315644449704	0.30369614554542135	-25.107525748427346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.8359049849190696	10.502069964487797	6.644489697742686	1.8147578941215539	2.7401154425042056	0.48340782901578616	0.34997823705364683	1.2145282989707575	1.0198035136088397	1.5357897738623913	3.035535569886101	0.6306092250061821	1.0030002361846602	1.1848763485547325	4.40900135499766	2.687622240560065	0.14458323760379224	2.39901088306295	0.29802964807874316	1.3221040252276566	0.43136343542522865	0.009665864859616796	1
23440000	-2481.7207694139374	-2393.45413593629	-88.26663347764736	-2393.45413593629	0.8335656557880866	0.4886424599964834	1.0	0.1562973357022365	1.0086911446108584	0.028845490646771135	0.1703969355632313	-27.47942248817005	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8.824374175414993	11.554157883567308	1.3709098062119451	3.6474639013339147	14.102319683932373	0.23686750805048445	9.632807656122246	1.1673985794536381	0.3999783932094502	0.5055056255624919	0.7555255953867627	6.768202220257117	12.630953896357342	1.9247581597362442	3.2860481162830397	7.716972035984512	8.454479216629583	8.07639061690989	2.0444737687318755	7.417988449361352	2.000317731728865	0.4328578647208312	1
23450000	-2471.84664871263	-2394.133742557856	-77.71290615477454	-2394.133742557856	0.6135439095161767	0.5137581318461504	1.0	0.002047320287815258	0.9998023906103565	4.283441476512567E-6	0.0020697256254025294	-20.610117094030354	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	8.268225540235902	9.54525891834393	13.214342673658924	0.807649022237692	2.5779711665953293	0.2694794853066726	2.1279847547652113	0.421237951737731	3.1469789438374596	0.7256083244950768	0.3352307214820117	7.751568754037032	6.5826105474993	0.659408849103654	0.7185257607686097	0.1287161340874138	0.25513798476973	3.8606891115416606	3.410590842029166	6.937545140765918	0.13367187588429322	14.09067671580763	3
23460000	-2444.446293400615	-2392.9415374003083	-51.504756000307	-2392.9415374003083	0.7367740871011786	0.5923096172491946	1.0	0.0028856856676786943	1.0006142795504687	5.5882425412661735E-6	0.0023630317257095157	-23.52623834314545	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2.263265709543272	6.077374416055795	0.5599787443621678	0.8370838385793467	0.8364954843806681	0.5908311366918259	0.688172679570036	0.08885871634629547	1.2439727285305697	0.06397144225859586	1.0159549708891855	0.018849312360079026	1.679117573961992	0.08391169556810057	0.321615405594274	0.731440538403667	1.3232274335677903	4.18174183706511	0.11195267167110755	1.495833265567412	0.18705845038873356	0.5021338905843531	2
23470000	-2481.282318851321	-2389.950589839546	-91.33172901177532	-2389.950589839546	0.67300477778715	0.39795339737257424	1.0	0.2968545002173838	1.0256025271986753	0.13923869751751766	0.3490135230214628	-22.054364645024933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11.511837422024637	47.55596097511102	23.40941614139135	1.7538698455130273	0.27771787716458984	1.4725686828974187	6.912104901884365	1.6831627889120362	8.429884513493713	1.5005998031663192	12.401449224214979	0.5820205909160122	9.664381258050387	9.404872164060528	2.2493192804480504	0.3862314952795315	0.46880323472772034	5.654480478215865	4.242507375541871	2.017283598646872	3.9970834392011194	3.3888419414401567	2
23480000	-2444.842967975435	-2385.7699184419025	-59.07304953353229	-2385.7699184419025	0.8915847727672285	0.6319990914260313	1.0	0.5734625365880315	0.8634046717117504	0.19044869830317387	0.4845758899305985	-28.76793689646918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.3584331564832715	4.974221673051305	0.3187605455398349	0.1043830809713238	1.042515083106982	0.1947278074889464	0.49809037558512825	0.33355263379745387	0.2779644297491747	0.2523071320489988	0.9201957294349055	0.023517236457863806	1.406846599428317	0.17204570197761698	2.1162005133986947	0.45730925121183635	0.6916662232807758	1.5237483653232669	0.8080856547854852	0.07966883571561545	1.2910645763878994	0.0913768302741249	2
23490000	-2436.5322954901158	-2386.835182381568	-49.69711310854799	-2386.835182381568	0.8797752331960335	0.54475336361524	1.0	0.31988987791615114	0.9769416452551336	0.13249250822434058	0.35177027765519264	-25.88425617466268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1.0553230272488345	5.995748287476092	0.23485109619971908	0.11347487124786056	1.1263544192383181	1.9272799786683723	0.6805697452899919	1.2062792984645072	0.6815396356704959	0.14292508348328745	0.8512327455361635	0.21629007668807992	0.1735115417065356	0.08872699089642253	1.5796173039473766	0.15386645646805858	1.8938128207987377	1.3718440609787703	0.581352042513344	0.010132142387298475	0.13685328066237548	0.04827411568701284	3
23500000	-2462.096903542318	-2382.094177713711	-80.00272582860717	-2382.094177713711	0.9650569052753641	0.7483044270472435	1.0	0.3577790035696746	0.9842081973624326	0.2039281381480409	0.41928610780186043	-23.578865248249024	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	6.409387461682635	5.630428207704508	0.6845017876724709	5.446308565725895	15.852655531441052	3.6831540240593856	3.052353215308109	1.9224213035249693	2.936748064834634	2.483883528062799	0.11690193961438561	2.0974458924569688	0.3918401936986224	3.507842457578634	4.3951275922224085	10.576332348996038	1.6401649186909562	0.16588842472418988	6.054631761457274	0.5356133865190693	2.8667356431852693	4.42860691764611	2
23510000	-2455.0044493955797	-2391.179088926824	-63.825360468755676	-2391.179088926824	0.9620993210392722	0.7483044270472435	1.0	0.2807324404533709	0.9726811890891814	0.06933635596709176	0.27417240875138055	-28.966225666291237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.3968943139733514	7.658133214690286	0.8958123592304005	3.4600948425634477	0.12874098812363416	0.07689443387419209	4.380868853777929	1.3336974297571682	0.2021414573096361	0.009142521365353434	0.6867486880879338	1.4210303598270344	1.22832261900548	1.7472301677783322	2.593903538570708	2.0043293841861978	0.3653778671311467	0.18895074321789884	0.0690219872198236	0.2459177464303265	1.6818343164056913	2.4358275392720143	1
23520000	-2452.8621591516526	-2395.3057725185427	-57.55638663311003	-2395.3057725185427	0.8664806451771836	0.5818309303593067	1.0	0.45547214304598566	0.9501963493464435	0.20173697883924002	0.4368554534170251	-29.14845321126374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.2384995332785493	4.112075187838563	0.7152923435814724	0.09690176311546683	0.14619767037903905	0.3333541599654151	1.4109093014498097	0.710078403761569	0.7629017722183078	2.9234267204115327	0.02682072019846163	1.9227550575362047	0.25773306882199926	0.6680280302814485	2.267711277246578	0.45580859074264685	0.5675090865092494	0.13434971174234547	0.05691619516733416	0.2003964023852518	0.054782988247339494	0.5971971076950895	1
23530000	-2466.0176710584506	-2387.6785735962117	-78.33909746223901	-2387.6785735962117	0.5814769225302939	0.45505828334902065	1.0	0.535395851285337	1.0654804861106149	0.2780450427202846	0.5019993014137272	-19.302285919121772	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7.290212756214231	9.995625188308727	1.9515672150077732	4.948435231721659	0.3455044788381948	1.4225703188556786	1.8078158814578207	3.78541725389003	1.7530998292552984	0.6734911856840936	3.6256181814993442	10.989036489486976	4.126034206138321	9.149835237512598	0.14689463244901052	0.8026185634821453	1.39216490894306	10.128349373433224	1.5539090494122245	1.4187657794384692	12.559276766645569	2.468116173805212	2
23540000	-2455.4637966578116	-2386.1886836088606	-69.27511304895111	-2386.1886836088606	0.8086237709599383	0.5051549348237773	1.0	0.40929917843981034	0.9429059772424028	0.1465189149637749	0.3851007657843904	-22.989149440347198	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.311577948028451	10.31398027153386	3.8452218747835034	0.47837079264825627	0.24573767326134302	0.7344255559321103	0.7982367546709894	0.18063110612204267	1.6507997728343773	0.46777418085247496	1.0148490236991092	3.6026004972248997	2.0291739281347225	0.4288838388553994	1.6090815304578077	2.384051927885991	3.5089599053576013	0.6027636543044973	2.175815961192201	0.23725101839709042	15.101397469266857	0.040481161309069515	1
23550000	-2492.9031750329004	-2382.6621185701138	-110.24105646278683	-2382.6621185701138	0.8127069855207325	0.5051549348237773	1.0	0.5125601975546106	0.8075938395269894	0.21159926703142462	0.5026059737702833	-36.50941397252315	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11.333531588588583	15.08116927589332	20.27704005746614	10.112437937772981	5.272057211413218	1.5789248565267568	1.5549630874441553	0.260403858708377	2.2121809481088146	2.769987513774475	7.077063755274847	10.209381244400927	11.831157161714911	1.9636713445406493	3.858553498044545	25.76080579746844	2.977690299188873	27.127316855968804	0.6131545325289167	26.9087676292374	10.988417940041058	12.651790221995615	1
23560000	-2439.662884386302	-2382.065859165075	-57.59702522122694	-2382.065859165075	0.7623128134347329	0.6148985081335139	1.0	0.3816348180055708	0.9481975871620396	0.12672071546733077	0.3655966638273547	-23.591460688472324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.3830266047156097	4.105688057805019	3.477136244764351	0.8027611632061395	1.0607663726879262	0.3175138628450877	0.3153661226866907	1.5150106570837856	0.41601363068350977	2.0336377404802257	0.9083148143869602	0.3705040849199478	0.7868019360431414	2.0342267763981092	4.661930952040031	2.688998180397162	0.10286970887758629	1.2288451575883823	0.07883935704211673	1.9186529324817185	0.795768648992022	0.626042226210598	1
23570000	-2472.5965420950643	-2395.0855703780467	-77.51097171701758	-2395.0855703780467	0.90769779254635	0.6270019549715151	1.0	0.29075609992040846	1.015756832800289	0.07710793424783619	0.27778656059476764	-23.906488975972632	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6.448540809625356	6.424941720918002	0.16740888913790156	13.43078753425238	1.0814394568948082	0.03569801138864472	0.0781599120862018	1.406215520111151	1.4952618999988785	5.380725597349136	4.781982838187956	1.3277758941951867	1.8507446992207726	0.4115650012147476	3.427195247387822	5.726645567262047	3.03650930600087	5.928043066597834	0.9017285385176398	2.3953607062424704	0.6125803716995705	9.366332496164928	1
23580000	-2467.6220504041553	-2397.779447682536	-69.8426027216191	-2397.779447682536	0.544313364169137	0.41194799600866	1.0	0.012402751393538036	1.004426606222777	1.0515635822163849E-4	0.010243896697694002	-15.758805829450607	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7.497598993060461	4.905621758587017	16.674374874134337	1.2024347274787999	12.110389311174627	2.8432646348331074	4.091891899315933	1.5166377249388372	7.0362269471084735	2.155676932506152	2.5334858346848996	0.022279421186316914	0.10314126608182282	2.2758636438165674	3.032210586881687	1.7559591620770572	0.47861680032012366	0.10248624778623308	0.6315819252820195	1.9342877206481994	2.6286921507708145	1.2532884946744525	2
23590000	-2501.4030187077883	-2388.8667087142917	-112.53630999349647	-2388.8667087142917	1.42634261026715	0.4398787714396747	1.0	0.47431739152132796	0.7674719978289312	0.2161093608529199	0.5399158788826164	-31.35939704229773	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	25.162018036965122	7.59650699145963	9.955224529645374	5.842374942576572	0.2551610709501642	2.102350341072946	14.386716901570573	23.349842492515855	25.01938649762712	4.800898024458013	3.2762825212726967	4.374436143561699	13.494744093890624	15.77769240226124	0.7973864818018566	8.615168880678473	12.207075061478116	1.565122292216095	5.815289294998533	5.122425810325264	22.303490297851198	10.675588974177485	1
23600000	-2458.4589055518836	-2393.66404238162	-64.79486317026353	-2393.66404238162	0.7355241385905212	0.49042180737318236	1.0	0.06837317562691825	0.9976941300274577	0.004944110674848142	0.0712350421456875	-18.171285615046173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.694857810257041	9.015705757659315	0.28993559959626797	0.9308778215390667	1.2969325288901101	7.880247077445916	0.6454062668632569	3.8638784790071434	0.4161294486318133	6.091801310862347	0.762108136035998	1.5040111585893021	4.523070025270844	0.4738252935225691	3.780097262458612	0.18297593946702942	4.070750544157181	3.5195460331731123	1.5181570184131874	0.7017566311761116	0.9395634500232019	4.53443772873681	1
23610000	-2486.727753419999	-2394.1140816219854	-92.61367179801364	-2394.1140816219854	0.7142140870275538	0.5423641171539652	1.0	0.38101722312324793	0.8503811338614432	0.10442057245415878	0.3551780865669431	-19.053114051855037	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12.372856056786873	11.457443977742182	41.39115147961478	40.96999282401095	3.72124842607684	4.52469140670877	8.879396435865038	0.562473728518675	1.2147131057291984	16.054369225235117	1.49536403369114	1.9939693677231176	0.2719670079991602	14.583590058807749	1.0839519308478676	8.165486733939577	8.469580517980908	14.096864042198584	7.795643223024591	8.027342259386636	1.0539860613226486	3.20517310555254	1
23620000	-2515.075321796101	-2390.9668591780155	-124.1084626180854	-2390.9668591780155	0.8391170946807288	0.675069750077229	1.0	0.5238521923980209	0.7817461645289374	0.15813588461241831	0.44612796015654926	-23.85511147004161	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	47.099649361543264	28.36044298237949	157.56335581799772	47.70515862170674	16.901467324468427	12.577457981964912	62.3783689638093	52.12272513783055	0.7958739946871349	43.939565243685564	8.585441563244526	25.994236888393655	0.2906202630765081	21.704544708402842	19.67621628919191	31.68010323384521	4.983834155221571	26.58401113964422	19.938025046258883	7.028989241615586	7.974125280095355	2.127579255836992	1
23630000	-2444.4498309652836	-2379.9450509060216	-64.50478005926199	-2379.9450509060216	0.7385017199265854	0.5863714585653739	1.0	0.5255259528046728	0.8921671690476659	0.2932966313447112	0.5725990363481992	-24.121643998607755	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.5800242249810874	7.637941231409811	0.8033757398838336	3.797196431282614	0.1477464168673862	0.18617875087150162	1.8755662643437616	2.2221549277463386	2.6907166945251024	0.26184847785946636	0.16679975159012794	0.1245323376965515	4.633254497578202	0.8382676047526563	0.2300190299216623	0.2723607992380946	0.1429694595509552	4.80623363136527	0.3686289367777805	0.12955594459177341	0.47845077128670677	2.626733409200821	1
23640000	-2440.0879495025847	-2380.830244468635	-59.25770503394979	-2380.830244468635	0.6593931717172851	0.5225030912715777	1.0	0.3679638196428842	0.9539963651962077	0.13750738213190297	0.37802129624039427	-21.1885340355032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.9016032894202946	6.082492975653493	0.3179406778739599	0.9663828702187777	0.1197482090179808	0.3819474617613943	4.154562929818561	0.21408315828782984	3.3307350943349854	1.102137380451597	3.4250609982100544	1.2582470442921119	2.3820103371172734	0.19207661891306577	1.4701786188640484	0.7966664066902293	0.1337773316535272	3.428645506112845	0.08173514871021607	1.2832757675330575	3.5951340126434252	1.75370568023074	1
23650000	-2457.1754331110674	-2392.2510953063593	-64.9243378047083	-2392.2510953063593	0.7024881478204201	0.5851244627868584	1.0	0.3052298112114081	1.0285855542669469	0.12615580462131318	0.33434824008230535	-22.720490718236082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.6988068875551696	6.114610886878278	0.48552991875129936	2.093456896926644	4.700569482336935	0.9073910228849935	5.043738589133174	0.8338414060679604	1.503337513010742	0.7032710760608332	0.6910847072898647	0.26047813089822275	6.981867795315314	1.3367543686524508	3.733339118704647	0.734991799019008	1.0781988601920949	0.08633246678276245	0.01963083679792989	0.5098260121608948	2.424692316198174	2.48216197646907	1
23660000	-2497.128833137951	-2394.1537410729766	-102.97509206497436	-2394.1537410729766	0.7100718033840935	0.7063897286518133	1.0	0.1514549950305037	0.9908799000816211	0.010862279522344353	0.1048242656221487	-21.614205292663765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	27.48680877990314	4.022319870165881	2.3201179321007013	21.166570937750457	34.93117063027972	6.904574692679798	8.672335511469115	4.502435598427031	7.979742991205201	3.0916697891906173	5.1356325911211815	1.0997873671443021	2.5257411683018396	4.57639453122222	27.743426890338334	4.920318652295698	1.3512751524035145	0.29680195023942185	0.17880758459109308	17.461293177097296	22.69168424655379	15.970365499178403	1
23670000	-2470.661101329612	-2384.6088765608147	-86.05222476879725	-2384.6088765608147	0.6306589613649234	0.5924806360844217	1.0	0.3012827934196551	1.0221399615706108	0.10289123117477629	0.3108274432835573	-24.228410273928397	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10.087768777634814	4.1555483259170165	0.7417584442353026	0.8938767655126962	0.838364037453391	1.5390025928699742	8.918798399176666	1.2106452734134108	4.4752813183911115	7.620029184154652	0.6712599116010789	0.8225150946806182	16.09375203226506	0.6132376411733954	4.795207890828597	4.109407463100076	0.4959233864346017	0.910630990577387	12.65005910818514	0.12484234305746277	1.7061731155517008	7.794350692541719	2
