#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Cys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Cys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Cys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Cys">
#                            <taxonset id="TaxonSet.Cys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Cys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Cys" name="distribution">
#            <parameter id="gammaShape.s:Cys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Cys" name="distribution">
#            <parameter id="ucldStdev.c:Cys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Cys" id="treeLikelihood.Cys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Cys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Cys" shape="@gammaShape.s:Cys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Cys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Cys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Cys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Cys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Cys">
#                <LogNormal S="@ucldStdev.c:Cys" id="LogNormalDistributionModel.c:Cys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="92" id="rateCategories.c:Cys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Cys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Cys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	sum(indicators.alltrees)
100000	-6207.003806006237	-5943.710012391351	-263.2937936148861	-5943.710012391351	0.8206248026429352	0.6656446334288485	1.0	0.43816452167082465	0.9272589901935583	0.2637649503134253	0.529003625589171	-87.66955814298609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18.075324025120118	29.10886213548532	12.654665798698952	20.45024316264644	2.9163745775978356	11.347652284198476	15.981379846694649	12.309788651024967	6.039250198146599	12.521648810383923	3.888039355917737	0.7198857116999241	1.197413925401427	8.48284974504437	7.0137265729985465	11.535838115334847	9.127860894068393	4.761828868499539	10.607997645961145	18.601700679819587	20.92952261944763	7.546687664008135	8.243511891335864	16.42129625892062	15.900609291611028	1.4469562790767794	16.173158552175018	6.517546574261393	20.49660344956183	10.940171412146245	36.74536510599879	15.771708659670091	41.50338813702871	39.30228432520738	5.528818023996332	0.2034526972270699	11.070224628970104	7.748257233322052	14.38736375858895	6.028730240896744	8.926065391902322	9.063326052925378	17.085294143095798	18.132816552238058	5.862833832483838	14.328477195494031	18.874703333324163	23.98874302931293	1
110000	-6251.626387157539	-5932.097203561228	-319.5291835963116	-5932.097203561228	0.6607067635752839	0.6709215779598035	1.0	0.45032838084821875	1.0314509480008218	0.25887412370019725	0.47428596274139817	-82.57100327605244	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	65.70039070025253	141.32695547049545	15.550080244794524	74.33277344482407	10.600471057126098	43.86939896886406	58.08929889155907	10.15120583474269	60.77454515787793	25.44390937125887	14.132289102355708	57.756777549711984	4.352373579553243	30.83355749121898	25.49357209145164	2.232727956834136	3.2025889497377746	27.124526769220726	23.69709307473122	67.61367047444553	76.07486379533073	53.528180986110364	29.963609573485613	59.68831200571019	57.79571317112078	5.259412928333179	58.786378283360676	23.690051461371805	74.50128433619642	10.546338356625162	133.56246563173318	35.62315255236312	150.8569811637936	142.8563843165394	20.09620982629902	0.18674799707540113	40.23817676806823	9.105322077975137	52.295351318310104	21.91329636486067	9.393151011703427	62.941035778761695	73.56595612589415	6.507015025078745	21.310294237023353	52.081309777646474	68.60598358443619	87.19455248732923	2
120000	-6160.049898940566	-5951.895273371645	-208.15462556892066	-5951.895273371645	0.7253634883836793	0.6709215779598035	1.0	0.48102715097937854	0.9645796386947646	0.2790454538874949	0.536665653383685	-77.02576401431033	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7.006432920846298	102.28262667405343	0.20307794085070774	0.5123568629118446	0.6812100277368905	0.11327949726749019	4.543078993227269	0.17069064258681754	4.095010644442574	2.01725954673025	0.6902255440999413	6.159308693802689	1.733714275456173	5.059125664749215	2.2127482818505	0.23810297767371524	1.2029533940645514	1.1413180222707815	5.975414441424804	7.21046924778163	0.09642430238336196	5.708361936006899	3.9930383549847286	1.2682607190692468	6.163460873366992	0.7606587793805514	6.269107561034332	1.0881173801753838	1.4111634929283121	1.1246845181387728	4.639247763364589	7.786684839297678	16.087717407766227	4.995312757997831	0.8787573638498256	0.9374107673783061	4.397604868988903	0.9710114001162017	3.549566278344693	1.87047612153638	1.0017061052062615	0.6528229216665499	7.845233968327354	0.6939222705106077	0.6512534727720453	3.3342615688613986	0.05212248889077021	3.673502203360072	2
130000	-6139.967394830173	-5931.9401320132365	-208.0272628169365	-5931.9401320132365	0.7914384275520798	0.6709215779598035	1.0	0.6435316232219102	1.009372273162388	0.4593629574231854	0.6627675789399092	-90.22368518946801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7.093500559575778	17.39365406860092	0.8183982111576769	0.5187238263502365	0.6896752980483243	0.11468720051034816	2.4844719119339143	2.582210118821076	6.720579724744925	0.42646793371339337	0.6988028485563563	0.8111642195112183	1.7552588202910244	1.697292384245757	0.4617803855614016	0.24106183909074613	2.4341720548743044	0.10575634782232661	0.0582725192463987	1.76077092107176	2.064467692865185	1.0065301862746394	12.705324943335667	2.451897019448219	0.10075608892894895	2.3571661028871955	0.5767431114348684	1.844491525363377E-5	0.7388836515384014	0.06610365252170321	6.825541327672587	7.883448523492961	16.287636479719897	10.905979745361815	0.5308292811976356	0.9490597966286071	1.3442208486456337	0.9409994482092909	0.7328318010124674	8.572310168627954	1.4263227005280605	0.13108355487547066	7.942725231659111	1.192933666093686	4.4580668434731745	5.5677214940267685	2.6710492079432697	3.719152131979591	1
140000	-6175.2375609364235	-5940.914897286357	-234.322663650067	-5940.914897286357	0.7358623465013252	0.6709215779598035	1.0	0.6012762244398856	0.9272319521767297	0.5088536536220744	0.7009323359861479	-80.91833324764333	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12.638486138862094	58.359485787306255	11.144919116805958	19.692663564169152	4.462768283416437	0.9510515638010645	2.607065255334281	5.962211695570262	11.974053287645898	7.475221069116967	3.293798092003022	0.9600057937628188	2.574143892738785	2.7282678718726143	5.2383603857327135	2.7811838510097706	2.1126459792403773	2.619208572283741	1.1547776401992589	3.713640540392827	3.6782609800718267	11.208793570202976	21.543475205201503	3.9992124658383967	0.17951706955396834	4.133140279187894	21.89433352798349	3.286329560527695E-5	9.30468933308965	3.2893232220712667	3.611391381976657	12.32398677241428	16.622615126610548	19.431178257453936	3.6993192257776255	5.094986091923946	6.1179675890512915	0.2190246711963458	3.7469246742977695	7.636336496981912	9.814828421583602	0.21627598219357635	0.25730555228515367	3.9798532992725435	19.127277705878335	1.4482949563436494	4.759006939844166	0.8089297999308759	2
150000	-6213.3426985529295	-5944.049766654056	-269.29293189887346	-5944.049766654056	0.8239126347806679	0.5999302587733556	1.0	0.5425834759700017	0.9129992599370534	0.1783493423653357	0.45497295412542327	-94.96413078886741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22.99803749858553	38.41995379002848	20.280219082479714	3.1563403254387876	2.8138434187268064	1.7306122970005158	2.703548455560836	2.687166752877564	21.788980380535957	1.7165745626800373	2.4459750662721675	1.7469061564207642	2.7352514096624567	4.220438805536811	9.532154979522936	5.060872781219194	6.779805604442086	4.7661291313028675	20.901235150704206	2.9281212241378953	8.98754387397012	4.038324580878429	39.20229410194857	7.277298660901412	1.116089637554678	7.521004816818647	39.84074500305918	5.9800778064176385E-5	16.931584356221894	5.98552532122919	4.170138134828804	22.425748369699473	30.24788901186893	35.358583401260134	10.24537161450539	2.4420889749611474	11.132761193248479	5.097883877661777	6.8182148729748135	13.895711177732828	2.3941922805324585	0.1325066187760857	0.4682145215044728	7.242071115946179	7.618274465449067	2.6354376108848157	8.659883696198689	1.4719957491846072	2
160000	-6220.55495199836	-5939.5552086378275	-280.9997433605323	-5939.5552086378275	0.8833066472542285	0.6995693977982562	1.0	0.5547900112072619	0.9081810807080292	0.2563905975016341	0.5330042064263666	-100.65292915962956	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26.869511647917786	66.37377524632285	23.69417750938653	4.915585077717563	3.287523925445674	2.0219424059615982	3.158661982435235	4.884463451829255	20.106071286693954	6.973502427201999	2.8577288622022037	7.764216757715524	3.1957017904866527	0.33346519596862806	5.633107617611906	1.491711433683358	3.0547906945703174	4.2426826582329475	24.419735004443588	3.4210391796833703	6.432601718491258	4.7181334220652245	45.801581898550715	0.770728979026899	23.09568209512763	8.949896069837598	0.8382146949511436	7.664457687080261	19.78183586774252	6.47276407445512	7.420615633653368	7.114361142750711	5.363719537644966	9.78217152457082	11.97007057450577	6.245499176144554	14.594368951250923	4.426775025626323	5.916490285827989	16.23490584225534	9.637006736398986	1.0581943764435942	6.235804813112164	21.197486036594192	8.35222905521853	6.1526219873076275	10.117682687443878	26.221646654101896	2
170000	-6256.51463643082	-5927.300460907101	-329.2141755237191	-5927.300460907101	1.1765411528135705	0.6995693977982562	1.0	0.5502028757325637	0.7866871972513627	0.2040717958789815	0.5053094018075318	-95.10353106747098	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	70.01790272608434	79.47634912821727	61.74345993948744	12.80927477668139	9.715086168025055	5.268877549895292	81.5482870915431	7.197629621164672	25.552349031678556	39.90993973596469	42.48608552049712	20.232380134385043	8.327517821679784	3.142694036880029	16.673464147275336	3.887175451032921	44.23823556613944	11.055792362524015	63.63415355449479	7.737761763138254	16.762391788235817	14.810414654398134	119.35202798231825	2.008403702635275	3.583869376753928	23.322081943198068	2.1842613198074896	18.000097537917288	173.58212622829353	16.867048842296796	19.337007326855005	9.039525168424062	136.60902376168573	7.389175626295616	31.192202079901133	16.27483072715305	148.20530532736123	39.88867099325342	15.41748308421636	42.3057208082255	25.112588910490807	0.5738124080468944	74.8835520616104	55.23745778471563	21.764651669044564	59.3521966176699	26.36515808346413	68.32966407437246	3
180000	-6209.970455835418	-5956.403482720753	-253.56697311466493	-5956.403482720753	0.8227878376186919	0.6995693977982562	1.0	0.4854897948594136	0.9950708449061839	0.21663815668728406	0.452050619819654	-84.0533018349201	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	15.489204391956306	100.79542099759485	10.736798414255881	2.8336392180286607	2.1491497100490604	35.26263040499372	18.03993032348116	1.592243583415503	5.652633704191636	4.467924398340612	9.398677149979202	4.475762041362868	1.8421949329482599	8.790588883063833	0.9389051226176387	2.652950770922018	0.7780075716123327	2.4839018168764735	14.07700562769801	1.7117304120687844	3.7081389530010873	3.871222787853143	1.5076905427259382	1.3573588840672626	0.7928155961451632	5.159258989480875	0.48319742109811165	4.795731776221904	38.399451101222056	2.350944459307803	4.277689664401111	1.6994861962871433	30.2203437756225	1.6346169637714165	7.079076008934898	1.666721701938127	32.78564733891404	8.824082897127813	3.4106212468999315	7.912855027748114	5.555350950277171	0.20076295415616544	20.502274536923778	12.219507303248308	4.814727735282118	13.12976065734377	5.832441511117685	54.94659367349161	3
190000	-6211.010332059314	-5946.521942603698	-264.4883894556164	-5946.521942603698	0.6848241535472711	0.6407179607399269	1.0	0.5077327779818166	1.0076014412266787	0.32280988349224765	0.5303912960632237	-85.39638660299397	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19.266279942059835	53.23375822326744	13.354989623478744	3.524628189275537	0.40912824936174663	43.861498091458365	7.087909781163522	4.8592459145687235	18.267074160178087	32.121400697096924	17.988803182418874	5.913732254403355	1.2406079227733193	4.071210773701367	5.943016937047614	34.49733594559689	0.9677263784774808	9.182330880259755	38.11369867190196	14.718098274884314	1.5689496988436402	35.71917258478542	22.154268753987274	1.6883537450033541	0.9861453713979019	6.417355305644142	23.236419187776583	4.257224661840781	17.199739459644977	14.465758069900867	22.057236891371634	2.1139095325217743	6.772050971173537	8.658146709127735	23.921679179473788	3.0079572488591806	40.78049741800765	1.4726016253145824	4.242308517359037	12.513241839814162	27.626019951191946	0.4112608626023964	25.501797941440262	2.9101466993545415	5.988809369764483	6.402542124200632	7.254694821977966	3.547848059586932	2
200000	-6186.0210404622885	-5952.088700042776	-233.9323404195132	-5952.088700042776	0.7355426336648276	0.6217327208238566	1.0	0.4775557761906191	0.9904395236297264	0.34709314097270766	0.5304041083672388	-79.66165846031225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13.960266950555482	39.60436607263016	1.908952793542076	3.1122988223889165	0.296452641365117	31.781860538177842	27.605295428392278	3.5209895397441655	1.158572481127969	3.6802771544506756	11.946373919256489	4.285065990624994	0.9596054817976766	14.151073708969221	5.089597830848396	0.6386347176983266	0.7012105408656045	5.362167044381575	2.7197895298249355	10.664673280976297	0.07190719457238032	16.623562210491595	16.052891727418046	1.2233741572373802	0.7145568671363095	4.64998917553243	3.0980874937455605	0.7515589675984554	12.462860243842966	10.481828609637525	4.427875158416881	0.6314230746579934	3.4549412871051985	6.273657380666815	17.333550029134216	2.1795534112561596	10.615122163587921	1.5989879856257263	0.9880728348088345	3.34313006244246	25.611895288545202	0.19584006620242056	6.3891456395630675	4.96686055335794	4.339466558636621	4.639255605379799	4.146479233753977	0.019981627702981057	2
210000	-6220.202093896551	-5934.979326586696	-285.22276730985465	-5934.979326586696	0.8337548465983469	0.6121366838234573	1.0	0.4526460398494069	1.0006651307824526	0.20867223598788853	0.4608433980855839	-82.81453401199946	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.02128467526161	105.50942385258135	8.831919076626667	8.922336342597813	29.152751655099152	6.691415737287585	79.13884389155075	10.093970638800183	2.5019428507250723	10.550616274302085	2.154375247926884	10.288349622058904	4.575146248649721	40.568289372484564	14.590855919332729	1.8308376144263527	2.880185168740939	15.37225717241476	8.96847456787107	30.5734787778987	12.864765039371669	47.65641788221914	46.02042009365636	3.9532958251958714	25.040581421421383	1.3780589373334378	8.881595314416623	3.195547550368199	10.506500472206636	30.049299786986737	20.008044769860522	0.55647065659959	9.904623548910727	6.978951552987845	49.69181052238167	6.248342373807508	30.431425665160837	8.731489279805773	17.009289840363667	9.584083199076003	35.90131694910201	0.966519445341158	18.31639877505964	2.146528356708364	36.38659674530408	13.299815105385232	22.25568042594662	0.7370262382298304	2
220000	-6226.16061345206	-5929.124356454368	-297.03625699769145	-5929.124356454368	0.9780459482374626	0.6908741349386048	1.0	0.6688361588329637	0.9642784425254872	0.2836456350997057	0.5538009958474426	-93.70787245432352	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.618059617785576	58.00685179215755	9.404976796754282	9.501260773215865	0.03275528462967491	7.125587225224343	47.94678209802244	10.748916381749087	2.6642810303988957	10.486424530035693	2.2941615567873908	8.485095210788247	7.675383782682966	43.2005566312277	15.537581376767164	1.9496312333606174	3.0670655434391234	16.36968373078898	9.550392670187929	0.34436993709562475	5.890843620982426	50.74859727653765	49.006448021378084	12.766376568818	26.665335721764265	1.4674740809707598	14.555144584453986	3.4028901650236776	5.9603014486833175	31.999044013350144	21.306263698334543	0.66226524117104	10.547283534856723	80.5234977278143	52.91605605723158	6.6537651142385155	32.40596407075622	9.298030627908267	18.1129350133255	10.205944973388547	3.163979057804874	1.0292319119071172	19.50485551157594	2.285805521230847	38.747535516725776	14.162771576825401	14.77270878013442	0.784848073109633	2
230000	-6215.780122913134	-5935.924714325573	-279.8554085875605	-5935.924714325573	0.7821666871100466	0.6908741349386048	1.0	0.6119342495426259	0.9911319922263224	0.31878319288958473	0.5494255660039431	-92.57608999667254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.697450901805485	23.473798097972644	6.995010869132299	10.335756596094466	0.024361949737629337	5.299700484810964	9.24447983655694	11.80947796733648	3.6035432264905323	3.708917546238591	1.7062971416167056	8.071039936105763	12.612296287015674	17.535073285140726	11.556174242558678	1.4500505384408582	2.281149361272405	1.5538779612624338	7.103164843054254	0.2561273148294864	24.081316573987234	29.661331618464583	36.4488551088621	13.404590946373842	39.159851382489315	1.0914431123427035	0.24535178563790228	2.530921043741298	4.8265879918521595	48.91769554867176	15.846668138711715	1.0081727316528009	5.152321649155938	59.88985980497011	29.25597338440378	4.94877981100539	24.10214036656415	6.915468980868615	13.47160976875817	7.590736007265475	2.3532293994271196	0.7654977323423802	9.851919840851663	5.859983543365571	31.144111873576815	10.53365077424975	10.987295419934265	0.5837357093654997	1
240000	-6211.627881710213	-5946.021210191488	-265.6066715187253	-5946.021210191488	0.7670050299419758	0.6908741349386048	1.0	0.41298728887834535	0.9998112677891984	0.18811459117183188	0.4404241185845906	-86.92871226927232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.731377828207393	78.74423362779171	5.237053489318306	7.7382167317540835	14.867415692953019	1.6793353369039439	5.983738206003427	6.3341902180234895	12.409095653738992	16.444192622087506	3.281248992413028	6.0426593540166	11.770058481840216	13.128230742090299	0.17275628697293763	1.0856297973088906	1.707860280078419	5.012837400427451	6.8419988024901235	0.1917584508348132	18.029299074816546	40.21534080663342	6.958866494015963	10.035804247048977	3.605369224298712	2.526331984467215	0.18369098334865672	7.930234562895394	3.613589736618482	36.62390137134421	21.220480878079965	0.3515840562853714	8.411208956863032	44.83858640598645	21.903482405196165	3.7050728100310537	18.044889517435735	5.177501741469486	10.085980174461287	5.683063434363898	29.084423781837625	0.5731159886998441	7.375975841109246	4.3872765657242425	7.236454106685126	7.8863769584661405	26.37580111862565	0.028841391383048184	2
250000	-6168.426924519403	-5935.480550594234	-232.94637392516867	-5935.480550594234	0.7436235905033821	0.7074505393721131	1.0	0.3908435703885229	0.9708870374035906	0.2242518373289794	0.472199117306817	-79.37148309585437	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13.532754623168213	58.14003141379272	14.454918776253677	6.0863537208422605	8.478103964710746	0.9576364764343419	2.4226987377828855	6.586436309911438	7.076253548914064	12.380332203687457	8.300716092531673	17.03340602990993	0.7828953456783058	16.853953659781926	0.09851380978122476	0.05998713990771904	0.9739027488528436	7.546020677037345	2.2118385159962437	5.748895781475125	10.388239671913594	22.932690346212528	0.9774931641305784	19.902055075708695	10.530720462430306	4.503958573713536	0.27338242343159935	4.522195012051582	4.164166871987666	26.946654005331137	1.6334192594525594	0.46461991701766747	4.796469371539237	0.40638350950608904	2.0340692263011646	5.323520799900991	2.104704364362683	2.9524564960173354	1.918184474181117	15.376230227367687	3.4518661820247285	0.15502107346680608	8.552025285563753	1.4365952832344018	3.167973957634333	4.144384868632716	0.1907128560906579	0.6742966730547589	2
260000	-6230.3458784317445	-5945.724818693364	-284.62105973838095	-5945.724818693364	1.0233418166630504	0.7408833582621157	1.0	0.4074688547160974	0.928953727679831	0.16237820433746716	0.42341640940089303	-93.20842687108419	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.660807503113777	37.620589414444616	33.818273780314	4.092137243734828	18.798925150219592	2.2404562103298966	6.088168075038025	4.497160556016513	18.60694802113186	28.96463622080979	1.7179733731911326	17.210631591657187	1.8316373513614745	39.430980413641024	0.2304798139576046	0.1403440276696606	2.2785122701769955	17.654432872164413	3.7932313998317646	13.449935934043749	24.303999127094656	53.65260176497365	2.6155922306362815	7.551876469899021	24.637342707692646	2.0225723105064497	4.32664205117129	10.579985358116746	9.74235397124042	63.04354501892707	3.821496375680156	14.886039116825396	50.7178738025165	0.5509272591797818	2.632796236534215	12.454741992878049	24.98167659952636	6.907474448822776	29.41705047048755	35.97374510277461	11.724516941205085	0.8075677015119948	20.008049644559804	3.3610131853345644	4.216436847511402	9.69607261776233	10.270280363220268	1.5775633091748713	2
270000	-6160.454544313398	-5956.5978022972795	-203.85674201611934	-5956.5978022972795	0.6562350355296256	0.7823377281922056	1.0	0.5268632938536313	1.0748821009154708	0.3153642749222251	0.5337573306061076	-85.51992893039952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.388858471507848	19.161133756183933	4.00768340980096	0.04098880923000983	1.6521695172142665	7.205352574458351	0.9805184697781173	0.9074854554234393	0.2654768393288353	5.491951468033627	0.3466711560675647	14.4129507719363	4.09183093634097	4.746095935447493	0.0465086972835351	0.15010722937983606	2.5038797083426587	1.1677608889162292	1.2417828473600065	2.9568579007340823	3.734408695582765	1.457000719788156	0.5278023492947002	2.0511901912611665	7.097272643651932	5.050327542134274	3.850833492628645	2.1349433073362216	2.1511159863047373	10.125597833151499	1.8447265408224347	4.514050191807508	4.121429647450432	3.2884212175136542	5.646160761782671	2.513251877224474	1.289760988760568	1.39386453250585	0.6284630215375366	7.259169436190854	2.285886456804105	2.095996672297086	1.0175654869187143	0.049080495560763264	1.869542400640888	0.3351057917163635	2.072447700421646	0.8338520551616959	3
