#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asn" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asn" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asn" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asn">
#                            <taxonset id="TaxonSet.Asn" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asn"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asn" name="distribution">
#            <parameter id="gammaShape.s:Asn" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asn" name="distribution">
#            <parameter id="ucldStdev.c:Asn" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asn" id="treeLikelihood.Asn" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asn">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asn" shape="@gammaShape.s:Asn" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asn" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asn" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asn" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asn" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asn">
#                <LogNormal S="@ucldStdev.c:Asn" id="LogNormalDistributionModel.c:Asn" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="72" id="rateCategories.c:Asn" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asn" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asn	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	sum(indicators.alltrees)
100000	-4959.335059889304	-4780.535735349539	-178.79932453976454	-4780.535735349539	0.797986762882232	0.8834482179072911	1.0	0.46449334045602014	0.8880506741093275	0.13462554201629962	0.37948048202854073	-65.51929794212515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.994948139666175	25.258483366861196	1.5036092079741357	1.5204096121417026	2.928654381569925	0.2931713783122171	9.346210061996398	10.174494569014145	13.720203843171385	10.713578107884432	6.190034355161172	1.98581912084535	0.6736210576013917	3.059047156036954	3.89371840809828	4.107056523213428	3.8610725036013083	4.8294656406982	9.38548912346349	0.5102884398332648	10.63255730457463	4.193187060873668	9.902736503097561	5.14982911330325	2.2690839195292942	6.521540757872615	0.25129923531700177	10.474698445377024	2.7044295379718135	0.428699089049292	3.544162742585326	4.323421472793099	1.10040377226993	3.073454473746317	0.3818662866152469	11.370235708960923	9.381869453808056	19.79215977433482	2
110000	-4950.473846010069	-4791.31309648992	-159.1607495201487	-4791.31309648992	0.9669637162787259	0.8834482179072911	1.0	0.3585649508546788	0.848435352621625	0.1609162112676453	0.4120575722082952	-71.51104282410452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5.021757432720516	10.433516948332317	0.9862346222622285	5.050804011980662	3.450820400449039	3.63615004892922	8.052762637894377	4.314595571296428	1.6072152697228723	0.5986196690275889	0.19666223545814973	2.101258648190119	0.5458086679282218	1.1047994235461873	6.470188592517892	3.30490270016663	2.381442120455926	2.1524390362253962	3.429030501549595	3.6921120485934105	1.9825350814048774	0.4509243943781918	0.05876860747916192	13.516025156088954	1.4682596408927913	0.09378392614607257	0.154636806410106	8.111947405332074	4.0293257542770755	0.10432131442195132	1.4415843417041774	1.9372177441082687	6.184963054383148	3.491364170686131	2.6857282805868206	1.1204851158920763	1.5217320594220098	3.023355021639043	2
120000	-4919.124741148161	-4783.7803926606675	-135.34434848749365	-4783.7803926606675	0.911939296387239	0.898934579132623	1.0	0.39635874816872	0.9438429338108959	0.1572705746457776	0.4037033463996152	-60.89319378669155	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.488653135335287	15.832960088945443	0.25495908655231775	0.31794174004266423	3.441705325179711	2.7371211723829245	0.5318354742463246	6.606537474175061	0.5269132507771968	3.927350341129662	3.7238212438850615	2.437351123331483	2.9205301086757975	1.2477515779713604	8.91483786970057	0.039970456205730566	2.778004053640901	0.7892617212805896	0.2980506326499915	0.1455913101474737	2.169604771827405	2.2608668669976963	0.8379387858406522	1.4359813059000308	2.1417695948156728	0.8387157434699062	0.06037260890615708	0.18336160236541293	0.22231826349812916	0.232498465034444	4.987872614611137	2.48003462614007	1.416914945928425	0.8941110946933765	0.9258112182061842	0.25080826688456503	1.457692668148964	1.227914867218468	2
130000	-4893.000652717436	-4801.282412302165	-91.71824041527191	-4801.282412302165	0.7674120224462239	1.0813657502280483	1.0	0.13739736918492937	0.9961883358374196	0.019073286668016016	0.13808135893171888	-58.84115666265337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.1665026441456732	7.450516162610988	0.7272406556820052	0.6768954963909763	0.8964013281807213	0.08055748294172281	0.06945649020080902	0.030348930666191445	0.08221469557796192	0.10234917461907896	0.3697494351269308	0.07120487708895441	2.969983021011341	0.3742534086003174	1.0524300364781358	0.36300498390099467	0.2501125137273096	0.7010754414974902	0.06370752647331163	0.49035309889321693	0.9385161719073877	0.5193193377427959	1.6349572282303704	1.2765767880717072	0.6438183715196456	0.6643211561028882	1.7279899383495367	1.5234252476629777	0.016157520264411473	0.20341961077608	0.6065067994024982	0.08183814925953992	0.06019051651545081	0.05137671255343152	0.2416004912545013	0.5327626327410565	0.916503518765836	5.754886352597223E-4	2
140000	-4955.33956943437	-4794.5826090108585	-160.75696042351146	-4794.5826090108585	0.7124452487668071	1.0118871055235517	1.0	0.32989650847093804	0.9791124194239644	0.09628172269818748	0.3138379015206125	-56.3112872801092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.030919584023787	16.576275100965226	1.596481234903404	0.03264584224291214	8.379950298759322	1.5095842434495135	1.6212073382240069	1.2395942886311446	2.381399104205224	6.479212615455658	1.9715241694063947	2.1291864622912082	2.919835569125208	3.8701520600927917	4.190893822801047	11.205122102461402	9.041476759487859	4.593486800422773	0.13243426926667617	0.4487531947385845	3.252933331458412	0.29948095323563073	0.8097921583732736	0.4315397613568957	6.390299696667184	0.7818652832802375	10.119443174164402	9.106873721945853	10.1115620042809	1.8032319032834223	0.8195109307302848	0.6335808569122668	9.810473375129687	0.8299213418638172	7.3724352782940645	13.262614652093204	9.831097260877431	0.33758761066754184	1
150000	-4984.12335902773	-4788.723826671203	-195.39953235652666	-4788.723826671203	1.1001387069932242	1.0118871055235517	1.0	0.41668775213445264	0.9616016290138182	0.21095794278657465	0.47980564561254213	-64.16103440135518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.442173755392798	19.230410173725666	0.16197230257980297	4.491666258445101	8.522640481554395	3.6961479558335912	6.12171911857554	3.789082832438809	4.594399110181084	9.918959099186678	10.729364285827618	10.35397158192775	5.512021879734463	18.18803312751034	1.8832662495278838	39.9984828928327	3.589268912972357	8.871786994739141	15.282619910219758	0.9125840949051404	6.282663449066638	19.310038824221763	4.2280414787002885	10.16277017259023	3.240873760457964	1.5100821126132826	19.544530820963864	17.58887036350137	12.18691059217263	3.4827332793415637	10.01655429308307	1.6366047901875644	2.5787613750895377	1.6028968161454642	26.495295780221394	10.35106621285811	18.987624132291096	1.3842620371748937	1
160000	-4956.789325426169	-4793.154774982144	-163.63455044402525	-4793.154774982144	1.0169661342594278	1.0118871055235517	1.0	0.4163441128202038	0.9989896736400901	0.2244932563227542	0.454787028705165	-54.03750276064841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.380323202471503	9.37300924666	0.09639422667183493	4.212976225965361	0.8829949436181111	6.887870299260779	5.830286160965938	2.2549886839356996	7.492841456362196	8.509766221861142	5.211606876725481	4.304198533969876	5.456266167490615	10.82420487999342	1.1207841763622843	23.804210751412754	13.839309707263139	0.3575421783739204	3.788562478151686	0.6052197981546233	3.7389879316792354	11.4919417074217	0.5358511082465698	6.048147467359523	3.518586411322704	0.8350854484499571	1.7095482448636277	4.815023130989411	7.25276978434311	5.306963209033939	5.96113032672654	0.8536655292568456	1.5346926885877952	2.3576363430256135	2.7594563394146254	6.160207683198267	5.117541268899185	1.4057137013773717	1
170000	-4952.41790201232	-4796.77160904693	-155.64629296539016	-4796.77160904693	0.7809692718983337	1.0534223525055517	1.0	0.3366988439713891	0.9898645661146332	0.1178404805532015	0.33221272812009456	-58.445087756532615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7.354397609867072	9.694044767341628	3.4341291569581562	1.1766523749651832	12.835946694598498	4.457939265869004	5.646315791099416	0.8759895945906537	10.792184641513433	0.6757141694757991	2.9086871370979095	3.2495256320902475	4.026699158402161	0.08379933121529208	1.4126682570049083	0.544486436286342	0.8357137351315145	0.2533165192230001	0.9965945460028143	5.518245514118473	1.1164168028296815	8.3100952251946	1.605658572754648	0.8955512439751867	9.951399352130885	1.6080103857219479	5.150297880305343	0.2677953179556416	5.138544506416639	4.136913895998283	1.130204891137278	5.159835476099701	1.0873206951921532	1.6703714082770544	5.0571957790037025	12.73158328009576	3.620889165798841	0.9959398454092139	1
180000	-4990.647364017692	-4792.975274469648	-197.6720895480442	-4792.975274469648	0.7486128160572173	0.7724497469327968	1.0	0.3696969741883629	0.9827168636905849	0.0956166170959072	0.3107815066120026	-55.2541397654436	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23.137504441155198	98.95133858941739	8.037087495657941	6.105472199200796	2.0939139976837073	8.582061859111803	17.763746757103718	5.904150828094819	14.146657992190262	4.8404208594068265	9.150954996265193	10.223259297710829	11.201569044506813	24.516601805082654	6.32161018537286	1.8606612829405922	3.504223511495402	0.9775480490733958	3.0503954809728464	10.522376889715005	4.342953681896324	26.144203152872237	25.362246845320655	2.11123190727663	1.451799684233587	5.0589252056685785	16.203235995693063	0.5230337992229036	16.16625897120045	13.01505149965193	6.377511516071438	5.560197130050095	3.420795114506074	5.255117812169472	1.6391060518652818	40.05454699524703	33.119261756024784	1.3719772176852918	2
190000	-4946.879037623832	-4788.715835860972	-158.16320176285998	-4788.715835860972	1.0095393240553263	1.1635395569344014	1.0	0.502841392645665	0.9057756974344832	0.2588303314492493	0.5157986531008354	-69.03509340009178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7628396100003805	19.845493477345883	1.5865858025774748	2.95292508848563	0.5215294742125366	2.137527240370514	2.555289640286715	8.376559494098046	3.3143629985033445	8.174492907650388	2.097021533514356	0.8199627942099337	2.789965786846758	2.302811114913349	2.2951301756224765	1.124243268358116	4.961935953764866	0.4698771076274345	0.8829992946279874	2.620799943469385	4.278776316281295	1.5736992477611778	0.43075916657684077	8.77581103177672	1.3701182054536112	2.560182236154494	2.9347615918171597	0.5626511732066829	0.5676076178597671	1.8883831024641013	1.5884416606605767	1.3848738243121992	0.8520146861001371	1.3088879641367543	0.4007304163041849	9.97635378404303	0.723982607154461	0.6272477466307539	1
200000	-4954.017075008761	-4786.65753937196	-167.35953563680036	-4786.65753937196	0.8070711145556023	1.1526805134825855	1.0	0.34354710535338023	1.0193745373351129	0.14243085380614903	0.3716704683356818	-61.281716757744654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8.625815351366677	8.334629620359648	5.586718342882251	6.427206656620342	7.144448462099919	1.48030463419253	0.4322787390910084	8.632339972785951	0.49649190234810237	12.132933342546862	0.7002238591288588	6.4105259157365415	17.64098514496245	3.4468464872504203	3.562145183888008	19.68695567341012	0.0034980329844827803	4.453034195402527	1.000085715547672	3.922812001571157	15.115620775277	4.410137389306364	3.2628320147545975	0.907679988120133	2.0507922221677006	3.7919628108544643	9.971781639268826	2.72357708514535	0.8495947892062061	0.3903712076915483	1.0256143102841904	0.15461901613958476	6.5437149438450275	0.7770637794674373	3.4381240346466027	14.932601190519287	0.933474642772066	3.526786058402462	1
210000	-4908.452211678426	-4792.231882822531	-116.22032885589485	-4792.231882822531	0.881237392803332	1.1763389972023106	1.0	0.2818526012377916	0.9622385269088586	0.08369116442057822	0.29008143492786215	-61.72820721879524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.9563229065597723	12.332885679714586	0.9841302261671453	0.28359184889257283	0.4315127376033707	0.4970452700049819	1.2423086998944972	0.45005627085720745	5.502739691406186	0.024474235956178897	0.5752195630550604	0.8587791815171425	2.045941026922653	1.5122933943103787	0.38054004821144577	0.5428440419889675	0.7998802831352237	1.4507469985190957	2.5933647194690854	0.9696819488413277	0.2965143018336764	0.8404684979289382	1.1509180156762202	0.9629355075213643	0.17705826006954387	3.8020529841363473	0.0036513501512461456	0.4119635522184002	0.29387496726549067	1.024612727420315	1.126280165880629	0.9221218716289751	1.8486984376840958	2.052094424547116	0.745745390640691	0.3999903538197375	0.31853299898750065	0.15205981708077107	2
220000	-4913.782015240928	-4795.011714516223	-118.77030072470421	-4795.011714516223	0.6496234144076414	0.9777545963116185	1.0	0.3969087704594298	0.9898447174575199	0.1463487764061874	0.382693858637421	-49.80272481362292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.315301413725454	17.828192243990753	0.38219055483714043	0.6190297135652078	0.5597779486416885	1.5209197051490289	3.2644529099071584	0.4886816670835296	0.43299804032438505	2.4373223411846223	2.350669572331946	1.3328636973807637	2.789601843777984	0.47904304239029966	2.789969777855633	0.6328773500193006	0.7908054266020078	1.646670279835911	1.0189907559477238	0.5621730405692187	0.12611633516950332	0.3510782533163848	6.005808079179033	1.9344777862225644	0.13807712776817987	3.4156315394998877	2.3955178073131904	0.9740325226538754	0.765073455392417	2.0312500446586523	3.2250999820798905	1.5626826912816172	0.13353710264366064	0.7237695500773136	0.7408515561902735	1.6606791943447667	0.48635555766957644	0.33630518606228915	1
230000	-4982.195906135528	-4796.583372693138	-185.6125334423901	-4796.583372693138	0.6867040108999799	0.9777545963116185	1.0	0.33189606451675435	0.9936781837848888	0.11322166093450027	0.33714874357693797	-52.95242112720708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7833985559163	20.479555237184766	20.736516971422525	11.63914122847837	2.1381244211786785	4.739112393948617	1.3573767242644887	0.022876043702669126	12.247294812116543	3.036286342099055	0.03975098183893334	9.094068007228847	3.516979403216085	2.8585936089583033	2.601720491568926	1.715570914953703	30.908625988299463	0.5026255487201674	3.4350923572316994	2.0549638194973077	3.676672784411619	0.5365522487426264	35.838459329472066	7.328242994487187	18.453869065168732	1.9737036979004372	5.952109979185371	26.31865617712065	2.7516698757118987	12.121078654820826	8.973048558451723	3.7313177792795207	7.813129191812719	4.318950130005124	41.48627120408875	9.909771171702326	4.49414860249481	4.716230801050131	1
240000	-4974.84444524994	-4784.874787831836	-189.96965741810322	-4784.874787831836	0.6983521414575513	1.0174673842298523	1.0	0.3935781006190372	0.9896217049838018	0.1790325914524114	0.4205797400927375	-57.10878456728234	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.88682740674104	43.969713093720785	17.700395719351658	1.8628751577703326	1.8250725714558673	1.4930294007733607	5.356849811975719	19.369465199346838	19.78408861408585	0.5122821894739831	3.543291475313631	17.915096171886557	7.086406111073932	2.4400548148516044	0.9178115984040509	12.418054892507703	4.680821513798007	5.507152108116833	2.9321459403869454	19.526145083128995	3.138355554326813	0.763333001100516	1.9692055864753613	8.538202840863354	15.751959958209955	1.3139955908944336	7.956755335785674	18.27638380797689	2.3487862381248608	21.716279389124917	9.173958017753339	24.718876348484965	0.19625503734584357	0.9137442876923961	35.412090576479294	4.821232098521011	17.17001949565147	4.025707480066532	2
250000	-5022.943706400054	-4800.098802941745	-222.84490345830886	-4800.098802941745	0.8639447830227748	1.0639149589685655	1.0	0.4254082433632848	0.8674882473816908	0.19597990505794877	0.4782591580164944	-57.11032792819742	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.36652360586901	41.627377068006275	66.80872533993204	4.894305642575088	15.22284788873325	5.377557379807157	3.3700191420429193	4.468999760137149	24.896136562062377	1.3459117751799166	0.10975677066132215	48.32025001868247	13.149073778120304	6.702223796024371	0.8661080198384612	3.1828996359887562	52.24233497765272	4.32443768812557	7.703585697103771	5.882979042302387	31.67568990151456	40.5429957019758	6.268905896292358	41.27723385759829	41.38490235564602	3.4522420936305624	20.90467113380573	48.017285551390295	6.170932974497528	2.0348991120493762	24.102610582223836	64.94355538849331	0.9838829103618182	2.400667486744705	93.03768639616507	40.58752874851085	45.110550189134955	10.576684515256975	1
260000	-4944.515672456693	-4788.962244947189	-155.55342750950405	-4788.962244947189	0.7434614255504239	0.997161413233968	1.0	0.37560228327315576	1.0702988071835862	0.1529132966273319	0.37648339658722785	-57.87326325892819	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.374352194241691	21.25014781262619	1.627369159467803	0.06545200087559135	0.14321468784775493	0.8938271210006553	2.8912160274269594	12.557745753143644	0.07254490321687734	1.2936822063008613	5.5070554611793705	1.2250729959042694	6.2586931371125605	1.1140056677772503	0.3078093224575148	2.5442458753071455	0.6493406500927091	3.570727816214245	1.092819441175502	0.8012722690835915	4.066494917281846	5.510307125977683	0.44825795317011913	4.3449884735847855	0.3151164836334803	15.761791088262317	5.2711434677379225	0.4153199949892055	17.027220218910763	1.9542278658163459	4.006199377101139	2.0583082223153815	1.2254466423570096	0.39902534861168665	2.726618058950051	2.1907453422005707	0.3353645972618857	1.7579965776847502	2
270000	-4965.771582591284	-4787.243457676339	-178.52812491494467	-4787.243457676339	0.868203924417253	0.8438180232721344	1.0	0.3561625408008538	0.9200585033849299	0.14801941244601155	0.4047429742615843	-59.20309774736454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.422726940463905	21.868657853016025	3.182801743136698	9.996318276290875	18.471302304093147	0.8395443302554367	5.994013224612556	24.56038621626824	5.628217607414421	2.772651122958865	10.770675860125241	12.43488526784896	1.776308564800709	12.185828276623882	1.6597049752218105	8.663561404683394	1.8450760651707332	2.503343225498568	8.414059217009711	0.5911680725031271	1.7212939912993093	1.9708274856545378	0.8767010155159393	8.49791014360693	0.6163034905538842	4.0228964641814295	2.675003765572361	0.8122810957308919	7.201906178959089	6.89448993614976	18.714788916950173	4.025630545954564	3.7446182185163224	4.213985526686149	0.038093618018855094	2.925189834735737	1.4170350490130046	0.04519747187097981	1
280000	-4937.718285848576	-4784.067504199812	-153.6507816487637	-4784.067504199812	0.8588400107745742	1.013263829672698	1.0	0.4372566369651203	0.9488585642072899	0.1959012271601128	0.440021959404395	-55.83229145831646	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6.690063612672415	26.82817027725104	1.4763606227869321	4.636848873099087	0.06608102357607405	0.38942739457332315	2.780356997216222	5.389958848414176	7.93779653519006	2.6762332466231356	1.441564822789532	0.04109506100636984	0.8239507926140736	5.019935171823213	0.47797094224440206	2.42696813383375	0.4278240622001451	0.6594205488425032	9.70989741469616	2.4565239585075065	17.234457599092107	1.5395045224236306	6.01265103898123	0.7472918747626671	0.28587586616161237	1.8660433192464674	1.2408156536340647	0.10503451870359254	1.2396150857596244	3.198048222099121	8.68096087993373	13.93267189763758	3.2724960549182254	1.9546810636286251	5.773948095026582	1.8940895878268937	0.6572997366182162	0.0011513113748559218	2
290000	-4941.058246469329	-4779.733779692017	-161.32446677731124	-4779.733779692017	0.7500240137709695	1.0040343862251995	1.0	0.43683235061419373	0.9945294312299371	0.19131316022565578	0.4311626609816332	-50.55530620019208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.392197727370206	16.137315444574824	0.03986159960334062	7.406086578978314	0.08289383300137239	8.378620510718191	9.552816054142761	0.28121111115279823	13.594194066833769	4.107233655860596	4.338816457540569	5.3939356766311235	1.8466636529516702	6.297143193185864	25.191309108751987	2.936205045009227	15.779203649638145	2.4298007353745454	3.032567073457512	0.5996484993791512	9.672429985367513	3.058604234613252	7.542432973167479	7.222660323302756	0.9207254836741984	5.226431794148519	0.8343328252287113	5.661131768285384	0.5580445011350688	3.0554984663083156	1.090806173942965	4.783256766952009	12.28865391645997	8.788219266347436	11.962596199453914	2.375997487421015	6.29107744892387	6.617048708517922E-6	2
300000	-4925.962195646176	-4779.336697983428	-146.6254976627482	-4779.336697983428	0.7518277111770783	1.0370314848659585	1.0	0.3641200641852322	0.9895117550246475	0.14390255930006549	0.37881643232763407	-54.656746248697374	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.993994253344213	19.156023240925926	0.44717982540636525	0.32966233225956293	0.26152052724554	0.027394514341615866	4.019716386706789	1.0149303885106393	0.271705988443128	1.3868135347667367	3.0989309067391337	3.852533090729101	2.5090951515396456	4.3646808224149645	17.992493377464033	0.022725297536018457	11.270046187045331	7.666042810958372	0.8008844495801777	0.4282894393184688	0.2346425212202158	2.5066837286662733	5.387063242081953	0.14284199291620012	10.615280535145487	1.81647846752897	1.009141553181249	3.5046989750226882	4.6035143140562615	1.7630889157744385	4.996266122285519	1.6240106704278021	1.2288221609149634	1.1285896769890176	0.5297734782321492	0.8252689362672645	0.8034064601775804	0.016166256943528412	2
310000	-4943.0060783989975	-4793.818972766533	-149.18710563246427	-4793.818972766533	0.7487449063685571	0.9646969192048874	1.0	0.3035809639154796	0.9731463466817215	0.08859262457823538	0.296564467383969	-51.81888787063957	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.016866640465677	29.70066828700468	4.871959474831828	0.0797232042239835	5.223165759006431	0.5600684307304976	4.448951089651924	1.5837865410347491	0.31807249152059747	0.35517920957203647	1.7873173682241845	0.5388257186019839	0.8931961196925576	5.625029242984847	2.7353501158991533	1.4659754505626177	9.022514347792535	6.326799953043139	4.1563643652697655	11.439291026417331	1.840085877464157	6.048244596583459	9.042059348405713	2.7622580962020757	0.10489436262231135	3.066594372171027	0.046296804999590886	0.8024847392726908	0.2613503133877753	3.0887085208177485	6.898509620930294	5.621073537136421	4.238616410837579	2.226564880517911	1.7994253195500465	0.7864687683105314	0.7287560913193499	0.0054194591937564585	2
