#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asp">
#                            <taxonset id="TaxonSet.Asp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.7" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asp" name="distribution">
#            <parameter id="gammaShape.s:Asp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.8" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asp" name="distribution">
#            <parameter id="ucldStdev.c:Asp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asp" id="treeLikelihood.Asp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asp" shape="@gammaShape.s:Asp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asp">
#                <LogNormal S="@ucldStdev.c:Asp" id="LogNormalDistributionModel.c:Asp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Asp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
100000	-6934.676209610819	-6609.045611376892	-325.6305982339262	-6609.045611376892	0.8211979653961728	0.8777688164959025	1.0	0.3589566283756215	0.9422131802723896	0.11634679173964246	0.3530282558221568	-108.51365022646297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26.601723289590804	39.83292218612213	59.23828268122158	27.743952171035193	21.232056135180716	0.7885084710945577	9.168082326527506	7.056473606741922	6.938424880088988	3.0935389971218967	6.036229317079453	12.764615129958717	6.313162822406346	24.91308788911668	28.35004038614689	33.3206386077035	2.4623269689922918	13.203660455273429	6.22462574151248	14.188736186640794	9.300152749754336	2.434061422542641	1.1452622625030844	54.75623841952228	1.8470722300527886	1.4993927901850483	7.4721747557756295	13.255558191415036	3.1174120445541127	9.45069079713851	1.9002941106392666	38.3157420559245	10.905358779038806	9.919790407685564	1.2567752190484311	12.780379365071642	33.478018742730804	10.49931356873027	10.615950215834046	58.92629154667682	2.224214455965157	21.11770126741017	6.723361105953359	7.813784347932202	33.03709200945662	0.3745502947144641	9.117640565265399	4.761563951193792	1.5319008209789025	8.623227622769218	27.336436694270745	14.902207551301606	1.4239992056899733	25.21746999528576	5.12598008846477	11.328284272495885	2
110000	-6945.037539946272	-6604.649890750875	-340.387649195397	-6604.649890750875	0.947869846653867	0.8777688164959025	1.0	0.433553274563096	0.8919084481293562	0.14955260267200934	0.4208569171922325	-117.7815387955938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30.73491927554276	42.91168713179835	68.44232670225381	32.0546199612169	24.530949527766847	0.9110215884643789	1.947682926267053	8.15286078695796	8.016470446950242	3.574192179853607	13.187036922262655	14.747894763500785	7.294059396367827	28.783915118616417	2.649602483829028	12.160156694600332	1.9557325940248336	15.255155984322975	7.19176602219271	16.393286125527762	10.74514763206205	2.8122494365932353	2.7114724219255018	63.26389269355776	3.578534282927778	1.7323583087829793	8.63315077115236	15.315117239972905	3.6017744600578947	10.919075263888104	2.195548967052864	17.803706763711325	12.599759725932596	11.461060401670286	1.4520444590922688	14.766108338928284	38.67960704506549	14.793732230922283	12.265384816047355	68.08186049371047	2.5697978665289662	24.398826973470943	7.767991517025477	5.2105151472209545	38.17017209582995	0.4756965613958063	10.53427793779433	5.501383578504506	1.7699172177070073	9.9630464536164	1.4176037650832107	17.217611849073712	1.645250578651199	29.135590059378128	35.165134283315695	13.088396524363572	2
120000	-6902.660804963965	-6605.535728866228	-297.12507609773735	-6605.535728866228	0.9608535175163074	0.7481982051649886	1.0	0.1880085205793083	0.9824221449554545	0.037720224398444	0.19562709615103824	-101.26157389811236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.263913665424646	37.441822583617686	45.124875289940654	11.659965350190138	16.173559426170925	0.6006478380657532	1.2841315219234533	5.37528228501341	5.285358441389925	2.3565092560312397	8.694377079693135	9.723470022976683	4.809063871402242	18.977592414914646	1.7469157962855273	8.017342203123945	7.830871884186617	2.856789347629381	1.4083840680564161	10.80829696548576	11.334544369230079	15.666576726310574	10.346251967705957	41.71066948925002	0.7582348739012483	1.142165329670918	5.691943431471281	10.097446840331333	2.374694595636148	7.199081815379038	1.4475526783626416	2.6291851492603158	8.307177936678796	7.556419342167362	8.739281414638768	9.735478459266776	25.501944896841337	26.783181003006458	8.08672040936099	44.887215445652785	4.513663636171799	16.086449386625837	3.64220979366883	3.4353572934122587	0.6341003226640941	0.6969316149049636	6.945380163367369	3.6271304595196985	1.1669283843899094	6.5687601574848316	1.7559063604150627	11.351785144009002	1.0847341222824518	3.1453056454217134	0.5448356795815934	8.629342241337769	1
130000	-6896.113088765725	-6598.732134304726	-297.3809544609981	-6598.732134304726	0.8587966565803417	0.7363151409957571	1.0	0.2666354418645247	0.9968517031012061	0.0719895408312972	0.2669021259558071	-107.67531039566308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.291010050863843	55.543068218080165	40.73149743430797	10.524745956500434	0.693902393251854	0.5421684983703815	7.793154453097721	4.851942419650569	4.7707736012926425	2.127078470560482	7.847888674240205	8.776788672515929	4.941601395083641	0.7779988650621964	1.5768353002012159	7.236770213286534	7.068454727236563	4.011136171772545	1.2712631710551934	3.995479053768221	10.23100810645923	14.141271873483934	9.33893629111619	37.649700223401744	1.0840030895913315	1.0309636070156032	5.1377732965587	9.114354941202489	0.06385584457134272	6.498176019510289	1.306618308104162	16.617752298370576	7.498387411379748	6.8207230063338695	7.88842110323586	8.787627962127196	23.019064240319622	24.17555863139978	7.2993937266189	1.8855623591524138	4.0742113442925065	13.754884185465338	11.866875169719027	4.721663911015521	0.7378099580261732	0.8567526178398062	6.269174872768129	8.772572593246426	1.0533157197532321	1.0349904338812934	8.619770383981402	10.246570311765323	0.9791239274295197	2.839077293919261	0.49179023636978775	7.789185656567766	1
140000	-6889.544018098842	-6592.194050384647	-297.3499677141948	-6592.194050384647	0.9482920954269133	0.8548302097177954	1.0	0.39245542328365385	0.9715550743660554	0.10455443997080217	0.3258199176029666	-101.57972405951901	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19.60910542123168	63.67830865706082	13.16161902619939	2.584489929026477	0.7439067139257269	6.355509898668415	8.354748415193015	9.647083424280966	5.114567332718644	12.896097393204554	15.088040149487561	9.409265746432022	1.7315262298452092	0.8340633852466073	11.413445963383344	7.2671794661673	14.287646711592156	0.7594608665782087	1.4660106049790562	3.1884302742669632	10.968279825288276	15.160326859278543	2.5781839342762924	40.36283063130172	7.309626695687134	3.195695425765142	0.7266960927509345	9.771157874363679	0.024504494697103356	6.96645063656717	4.915620392940363	22.10186165657392	8.038739732256495	7.312241156081175	8.456880215486807	13.748391839718131	7.338253934152703	25.91770910966706	7.82540607097788	2.021440640845299	4.367809078692005	7.0369850175723	19.16003358702453	1.5473246559049039	0.9385372987683859	23.349228390268514	6.720947101466443	9.404745846074954	0.8814737622469357	1.1095744013866582	9.240932332127786	10.984963481553589	1.0496820164673792	3.0436682173742877	0.118925051386835	9.62081010298136	2
150000	-6862.971682588947	-6593.979688448399	-268.9919941405477	-6593.979688448399	0.890926710550953	0.8604571805502851	1.0	0.33187056495915823	1.037053545301396	0.13724559151525287	0.3536792981975021	-110.05403703291768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9.731872778031113	25.79165370924303	1.3866488772134407	1.2826657129475776	6.417246952169673	10.903424357109047	4.146407850971128	18.049284193535495	2.5383268398770933	6.400250111760701	7.488097190076492	4.669758013530573	2.100477090214983	0.4139402884358655	2.329061831052761	3.6066543832889457	7.090867079745437	3.4565297196433398	1.9856666208458278	1.582397418150039	7.67198329270596	7.5239726187672105	6.274469080129553	2.3334087510843387	1.244532494798647	1.6541048981542377	7.56156349436355	7.758714197189981	0.012161422959353385	9.81013162534364	4.396506369589838	0.7619370012747835	9.230206691211473	3.6290182098880965	4.197095205937065	2.2717268780575877	1.4025942724517608	7.639977332951445	3.8836986534190174	2.1004021377302595	2.167715525999245	0.3498391582353372	9.50900131781809	2.924708454878361	0.5507786923340958	8.808702366970675	9.86045489025707	6.395872545096177	15.24411913475416	0.7127638136324616	4.870613250105816	5.451766655201266	1.4151828937642985	2.9122656478118394	0.12404692501920782	0.09820330162585515	2
160000	-6876.724276566006	-6609.5486122888115	-267.1756642771946	-6609.5486122888115	0.8614329178196245	0.884791285855896	1.0	0.3952946539108541	1.0349444363651852	0.15804513902218867	0.366738256018706	-111.17449486882535	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.594125231381582	22.64385618976935	5.183725240324918	6.5281262447882025	0.8705370481413314	0.46917585845696547	3.661653737610722	15.939152949698	1.0186523259215436	5.652000619737201	7.0099597242201055	6.977814337274087	1.8549115438197983	0.3655467717542196	11.296590048314052	4.614788865086177	6.261877962480128	5.331174906806181	17.73207730891331	0.3678298855425339	5.927748197792482	3.314655190784514	5.540924574845754	2.5324829680103162	0.8667408052046887	3.962624753968072	6.677545534945953	6.851647464573519	0.010739638123961108	5.183328608526851	1.7510702831807619	0.5521360452967288	0.554373384374652	2.408333106171399	0.7200635177285654	2.0061406192644764	5.732913323108283	6.21263705841027	3.4296577184791026	9.500326747857192	1.9142891734571907	8.049305016199794	1.9756274622018595	1.629993982716347	14.56020403852882	5.369635253939007	2.021274690275495	6.265650666584105	5.00230618765016	0.690036119150001	3.435661821345093	4.951099125069646	3.471251422592745	0.8237437833646428	2.3673578129958854	1.9476737198111147	3
170000	-6887.307007829838	-6592.091886785154	-295.21512104468377	-6592.091886785154	0.9996736841014109	0.8065989165266692	1.0	0.2852580828760355	0.9863605323242114	0.08786041154489428	0.29354601111337414	-105.55758509467694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15.127545957194647	37.80872193899419	9.124493731618431	8.483647950682078	13.865240100614903	0.8573331960124	6.4453139445508185	28.05640623956196	2.8458433682832904	3.7333718424293885	1.923688700309805	12.282484165164556	3.2650512844753976	0.9297428617706404	19.88447695542673	5.0155002542179625	11.022279069179254	8.374699104077841	31.212346479153176	3.1328241379073436	6.906966568358538	5.834520370700449	1.894548944178046	12.494987819554316	1.5256539799806952	6.975088966341774	0.7790066462189935	12.060402788216017	0.01890411937338544	9.123795572632861	0.32416945780029477	3.22302012010649	5.411299893566537	1.6354872971093641	11.657418699901667	14.868816273086512	22.197569019133976	10.935604274568316	23.258025991490225	6.713685503898221	3.3695689400814635	21.93479481731648	8.82806813121962	2.951174929074063	25.629153614691614	9.451736144212145	24.085615050173608	12.861601537408541	17.900928609002058	0.5038910091542105	1.6978468474191795	0.5932696664611921	3.83395003454843	9.621186754752406	2.7665205352341653	9.137969433125985	2
180000	-6893.904243515734	-6612.27509260006	-281.6291509156743	-6612.27509260006	0.9582735051372927	0.8065989165266692	1.0	0.27867005470485623	0.9998959787775955	0.08440161944138223	0.2836525601901049	-109.34219543443389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11.451421340429716	38.83418528954247	6.907162770123854	9.60554599227264	10.495866733946313	0.648993808014573	2.2578965618426494	4.456436414596607	5.692093651135599	0.4442838804481554	1.4562156940329267	0.11055254730061331	2.471615558956976	1.98843534911646	9.427465333694675	0.48048656898258124	2.5139818698042116	0.6724958566847206	23.627476100065646	7.017617018722464	1.2926685460265237	3.2998000586475382	12.526613488731034	7.963037106188133	1.1549068562672784	2.7029105723454814	3.5918419781835267	0.31051411308600924	1.6959545703433088	2.4337990062142447	3.717065606529464	0.29783172145279363	7.702813548148612	0.7973236710941191	1.1454515247703307	10.338056316481747	16.803367597801145	8.278157773550022	17.60612434619973	2.899785188116007	15.756453692006462	0.14326780941770903	7.419128957111364	1.9048909780165202	19.401047431678567	32.97588481109908	18.232602099731583	9.73612102943477	3.7642911816626516	7.750483334090452	0.48252634121829596	1.4633633410689069	2.9022669881818017	7.283155089093064	2.977202863541856	6.674501886684323	2
190000	-6891.3088682353045	-6605.698903531356	-285.60996470394844	-6605.698903531356	0.8843668516587054	0.8065989165266692	1.0	0.3701044236964134	0.9469876528142013	0.15094197657863437	0.3906521439593201	-109.41120186903105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11.73625176877193	55.65660674720285	7.078964162453898	17.937843316981017	6.430605966205474	14.606384311114509	0.24894933140349734	9.6787199001657	5.83367271146525	0.4553345233519156	6.631615480099743	5.638553505832405	5.8716402520971	3.4011453341588322	10.407061294647356	1.0116876104819756	7.794484713509211	10.544946220580222	9.36746958201186	2.167047778309696	1.3248210033262426	1.992793775569766	12.83818709864405	1.4045838193758897	3.979015987789651	3.4569954222228865	3.681181620728298	0.3182375096153411	6.740455660795754	3.1231054207788693	2.1180989575802935	10.841171489266381	7.894405108456798	0.817155448828411	6.294386798899049	4.584210806476437	17.22131662335799	6.70790694553534	19.73562032697327	8.465364921355283	2.1654303618600297	0.14683129994966818	0.8179384069692052	1.9522712024519009	19.883608372017285	0.1483715668523954	18.686100378371016	9.978286909177129	3.8579201415798283	7.943260581759639	0.25183484258170746	0.5363674318875904	11.70133724889306	1.2161950998835038	1.12193590425671	24.559917069523316	2
200000	-6918.936918266823	-6601.537615675546	-317.3993025912774	-6601.537615675546	1.2364653843125275	0.7811165343824992	1.0	0.4499358620012915	0.9441273062591902	0.1743003011849567	0.43226460216202467	-115.07541167587915	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.889607995196275	80.5509683250992	20.32912319572445	1.8527447978585854	5.926275415690884	5.026013965718626	0.4218982951147007	13.188241236729922	3.7912979930532402	11.741620954531081	9.179136587315934	12.898216082350407	9.950759851094004	14.010570126152786	15.650284819290194	9.801092307188915	19.078762641171064	17.87068399604669	15.875196064632211	3.380192705032311	4.953475297119749	7.266254288770862	21.757074898516393	11.111738248837689	2.1834821184711926	28.40072015985743	6.238555617068914	3.3650275501234557	11.423154806456369	5.292775220811761	5.186813275366136	18.372701555700306	2.468395732496122	14.915427597126433	7.745165139618861	1.2820929285769913	29.185232521267654	8.54443828611187	15.39917055361147	14.346385297395539	3.6697884373009457	9.210903417825428	2.231613181545249	12.513764333167773	22.867909360618675	0.25144759676845246	0.25342794195894697	16.910357667616626	21.795261272646332	13.461566971089763	6.05699356178795	1.7511741887467138	2.1108175934844855	7.214497056576806	5.831086292007763	4.126888647065193	2
210000	-6897.646828906833	-6610.856681277506	-286.7901476293275	-6610.856681277506	0.9529295419051531	0.7811165343824992	1.0	0.46039726549295107	0.9523562097666655	0.14154498620874154	0.39927927012504694	-106.37449131658262	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13.884598901773773	32.522856966150236	10.449774348819453	1.2933698035590941	2.4822830346049938	3.06874204121079	0.29452006326241303	16.167204008967346	2.6466409978194587	13.363710129270155	11.94132693339888	6.154370106130326	4.462642569333975	12.35932194078755	10.925199102307364	18.912780857387222	13.318561475861422	12.47522220877273	11.082205838228273	1.21726750389165	3.4579373151528894	5.072449207759331	2.203223127903986	7.756916512576401	1.8111327917850706	11.31082945246679	11.462260241863085	2.3490688121237455	2.2254233854323924	3.694796852505452	2.479054285095	9.153430658170628	1.7231453070787646	10.412207705881666	5.406768771791843	0.5939350294760514	20.373717144685575	5.964727835373917	10.74990048112263	10.014968901988958	2.561817232325399	3.102157597111012	1.8916265060677224	2.0003665376000868	15.963700705966346	0.2658825042685464	0.1769137594593031	11.804834643151283	15.214903219970257	9.39729219540622	4.228284749320518	14.28714852368974	1.4735260567939756	5.036318359456336	4.070582705587417	2.8809111567519667	2
220000	-6993.036317224133	-6603.121408212497	-389.9149090116363	-6603.121408212497	1.2098484237865663	0.8089350526747447	1.0	0.3499340354612595	0.9715712518116955	0.13995562802633565	0.36862297560012447	-110.31683870351158	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	86.24968791983945	107.00060711374852	79.24452427801249	8.034279039034029	11.194510842313578	19.06270719329954	15.811673275028983	100.42899403681528	105.76457601817103	83.01398090466266	74.17828405708217	13.618832261245624	27.721472663763745	8.781274998162504	116.4663816911051	117.48423257927686	82.73352215363549	77.49478611872901	3.4478220518966203	7.5615394487344	21.480347857956698	31.50952823726066	13.686193497113914	42.61358202255647	11.250569006562653	60.41115172329322	71.20237147004495	14.592171756723763	13.824099193714227	16.384097615395284	15.399628029475805	56.86016162571683	10.703999879830373	64.67955405424885	33.58628668504105	3.68946278530421	126.55941723111097	37.052270502539145	6.9910781900268955	62.21194781601471	70.7504199952546	19.270281159854225	11.750587608864553	12.426069403506942	55.743147423938886	0.5269752015345135	1.098969919839824	1.9246080031913124	94.51340033202897	58.37500419560447	26.265666199296682	88.75028440866322	9.15339099381516	31.285087155998013	25.286037464428208	17.895921225560024	2
230000	-7029.649626659094	-6604.0230975836885	-425.6265290754058	-6604.0230975836885	1.0933330995697816	0.8089350526747447	1.0	0.365915512357633	0.908145474592797	0.13404361340530258	0.3811753497341806	-110.36409546624589	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	167.58771341509282	410.3298102064772	108.51698937912393	15.61102985487796	6.913309768437753	37.03985008033473	30.722918926865024	195.13885646577987	205.50617495190843	161.30056324640296	144.13233612781724	26.462112653289477	53.864290158788286	17.0624825817215	226.30035039062514	39.78115878266631	2.686578018401432	150.57647535258053	6.699300923575604	14.69247178365649	41.73745398616918	61.224682841503345	26.592999103597244	82.80044767494203	21.86045167120944	117.38206857615943	138.3499802977499	28.35336286367151	26.860957178780577	31.835169749085882	126.62307417266948	110.48230667365208	20.79843889897218	216.6277756495216	65.25993453890611	7.1688216714925215	5.980634044878942	71.99452473531436	13.58403533310911	120.8811107963066	137.4718146363845	37.4431772952892	22.832014308081423	24.144511224277256	108.31188889657987	0.6472765558705128	2.1353567812221583	3.739615322144577	183.6445444701323	113.42572604819242	51.03558106500356	172.44650488255022	7.306592163503264	60.78858192899712	49.132110529261865	34.772723124930394	2
240000	-7051.851881376207	-6585.143368927542	-466.70851244866515	-6585.143368927542	1.2551718350982304	0.8089350526747447	1.0	0.41050306158783745	0.9213203460876294	0.16743845379430056	0.41697248105320633	-112.13737650019908	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	344.1846266130476	363.7755494622919	222.86764769034735	32.06127926775816	8.557972311352126	76.07089272783847	63.09744410149375	400.7680102658575	422.0599747506799	331.2723409259049	296.0129551391767	54.3467786352922	110.62422309062761	35.04221208589242	464.7661813290459	81.7008777244482	7.438279798850332	309.24765837439537	13.758743645115313	30.174783173723558	85.71863487645844	188.53333146280693	54.61558774492129	170.05209144303865	44.89608004503143	241.0743760426181	284.1373949220261	58.230949104757926	55.165908816648624	65.3817382549556	260.0531662889287	226.90393403502677	42.714962694468845	444.90105244929487	134.02812022639873	14.723025691905915	12.28277571009904	147.85933950201147	27.898322817044527	268.88922754289734	282.33385506756906	76.8992292690631	46.89143469597004	49.586985890183975	222.44642090967204	0.4274348006902383	4.385506320562986	7.680265319574709	377.16147371387973	232.94900546506943	104.81473883070608	354.1634090245921	15.00597295805523	124.84504351310201	100.90547076884958	71.41476234256683	2
