#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Tyr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Tyr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Tyr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Tyr">
#                            <taxonset id="TaxonSet.Tyr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Tyr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Tyr" name="distribution">
#            <parameter id="gammaShape.s:Tyr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Tyr" name="distribution">
#            <parameter id="ucldStdev.c:Tyr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Tyr" id="treeLikelihood.Tyr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Tyr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Tyr" shape="@gammaShape.s:Tyr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Tyr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Tyr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Tyr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Tyr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Tyr">
#                <LogNormal S="@ucldStdev.c:Tyr" id="LogNormalDistributionModel.c:Tyr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="106" id="rateCategories.c:Tyr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Tyr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Tyr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	sum(indicators.alltrees)
3320000	-7295.659173249014	-7074.7486714763245	-220.91050177268943	-7074.7486714763245	1.3052404820129413	1.33426913414659	1.0	0.35683562891598447	1.0682417533113588	0.1822281755372303	0.4056134906124136	-112.35127487059727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8119013183182795	14.744642455666042	0.34994500225797576	1.1504634323872622	1.455446282503968	3.5265862569382977	3.7154616910894305	1.5290294545520533	1.1039379489610204	3.111856073808172	3.2119494101825916	1.165962522385737	3.0239985442408686	0.462493319821249	1.066465518084562	0.08963918776222445	1.6259907579599853	1.7278658294251792	3.615191107420346	3.3910841228801907	1.8153589333229831	1.329919078360907	1.1197096800211683	7.282207417662753	1.206576383777402	1.6107481283935265	3.3137036637479107	1.586996148581954	1.4252799760157757	0.8395816489033199	1.222072242964482	0.13398702748110927	0.2618125334533575	0.8350225923221717	2.058969806440046	2.7199388788252024	0.26818402799590324	3.363747317981422	0.3569604084906704	6.628426315063579	2.230866615252306	1.419337171621314	2.9733554117599943	0.38433218631570176	1.5127036036713841	2.642599543385076	1.545024409044017	0.8918699980247672	1.8876657535589996	0.3348481975075442	4.500798181958722	4.243685337711868	3.1736098372966155	0.811696164174878	0.43524984081282964	2
3330000	-7361.183413990895	-7088.463136974322	-272.72027701657333	-7088.463136974322	2.2095254818512102	1.33426913414659	1.0	0.2934365339033838	0.9833811108731105	0.09739791806655751	0.30538321046028	-116.01899778498397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.347029502407935	21.12070687487932	3.127574532185657	0.30407756888832044	3.950665131825196	9.572569958192238	2.860599658467169	1.182706502101268	1.891360463829541	2.132311851840064	0.9280554648462594	22.18760134209603	0.11879637668416779	1.2553924210630603	6.480634114512596	0.24331671858620194	5.3173198881774955	5.048045151457201	0.4741432698170983	0.7139823604549999	1.6206390026796629	1.0920567983936706	4.326183001338174	2.106861083021522	0.7410028453803555	2.6771663974296733	12.28091513261809	4.307744245811083	2.755989674344164	28.19933118719849	6.950589370081031	0.3636945478165249	2.6041634484337988	0.2760529040628839	5.588870107792099	6.898070480700875	15.499087671611221	1.9154043401510157	0.4212467442902058	9.306419768278024	9.784113288115327	1.0527148517592964	10.954627051045305	5.743646371419687	1.1952843888404627	1.6574404101706046	4.193816105756817	0.4134222764586038	5.123882181550551	1.7032384482032041	9.968280011752952	0.8287092257281852	0.2615082949790169	2.203269039874859	11.021932959872226	1
3340000	-7377.803691019918	-7093.252695732828	-284.55099528708985	-7093.252695732828	1.8013301483186985	1.431907308887204	1.0	0.4326558264312586	0.9479213524042553	0.16693423111211855	0.42723036955561294	-120.86959139390312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.458554653186349	27.448682876760746	3.16128500157125	1.000170682595582	3.9932472588404213	9.675747619730348	6.001401229943944	4.7683866232279	1.9117464365240067	2.1552949119277667	0.9380584831640892	22.42674974546272	22.794439240575713	3.5368402568764887	6.550485437212755	12.036808993556527	1.4333469384932673	8.063146226402287	10.171467848363969	1.8274596456232244	9.609241306743732	1.103827500223709	3.9625968387837673	2.02856529432949	1.8721579635094314	1.6895145398266957	1.9626450649393332	4.3541751394716375	2.7856950273542664	9.536081180996977	11.883602059873862	0.3676146187192984	9.71188236753583	0.27902833210638844	5.649109578580063	6.972421128900083	15.66614412864579	1.9360494690536894	1.5435438764044804	0.4144363924319745	9.889571063164324	1.0762173900866183	4.419778705636904	6.65292735245077	1.315240393731702	26.20003690289266	1.4089250447479211	0.4178783362104843	4.680052102763534	1.7215967533286747	0.5465881979403701	5.920186790136062	0.2643269543846516	0.3086425109443657	8.807197757410586	2
3350000	-7350.983651564071	-7088.852586902361	-262.13106466171035	-7088.852586902361	1.8378737414469304	0.9976973135346133	1.0	0.36350415111482304	0.8943221968907632	0.13804652131260473	0.37731776737498496	-126.56141270301151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.303181223693122	17.47755108743577	1.9052491405756318	0.6027847323151977	1.5049965818521318	6.9437813645381175	2.199635742664897	1.2811759743179885	0.9949740392688112	0.5820037969161127	2.6563293027649992	13.516195362711779	15.202851211298015	2.1315894822573633	0.48330461789040086	0.15399636924425142	4.2563392046473165	3.333013594314756	2.554328803153347	1.1013767874550253	9.86773211721372	0.6652568164843363	4.124947583536865	6.66893941509109	1.9834759888194904	1.0182397738245483	4.493304875839897	2.624182393637674	1.6788878744354199	1.0327864119871168	3.3326824667613484	4.677921097712769	2.689062072319084	1.9825384175316323	3.404615896465438	0.42040982731136495	9.441700960970335	3.7799571646205266	4.748457124572032	3.2121532520773775	5.506161151090186	6.920439909383112	2.01394588567128	2.7108691842788906	3.242539254041333	1.2873331259233969	0.8491335736282118	0.2518476950146805	0.5826314210097426	1.0375751420915758	6.759755741440436	2.5309875159773214	2.1306390953529815	5.047526183530465	2.0955071344316756	2
3360000	-7423.019704337435	-7086.802862099377	-336.21684223805744	-7086.802862099377	2.098039732364489	0.9976973135346133	1.0	0.3230948960355718	0.9160307340519318	0.10797445708444743	0.3385529263157052	-119.13398850821604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.811127237610354	23.628697905639086	4.895753183143971	8.826720528467927	8.641340610310765	40.55858809982251	10.05428576606626	10.760986691487274	39.53038448500998	35.39124342527562	12.182314793660243	61.78099764920345	8.049625216545332	1.1331494249068894	2.6083967233923486	0.7038999563821146	19.455244271030583	6.493350754252516	20.85764330263742	5.034268512007831	3.906447934548012	3.0408135360873727	18.441336215833328	56.22286396182373	0.19314382215813541	4.654258641934767	20.53838750638801	2.066364005351267	1.951022445388064	26.081289566599196	15.23331397033128	4.558432560177664	7.030772256494868	45.28517926628542	15.56211352761705	4.056485105363438	43.156945369658956	9.716400174584393	21.704659527181462	3.8187463464677673	18.81616831169064	31.632546755914245	9.20551846798085	4.673242091099669	14.82127955800614	3.4837718046320543	13.43828458286041	1.5234628629730038	49.79697967227062	16.256392839632404	30.623199122442358	11.568857180485878	9.73890990836446	7.880581837513789	9.578325695363292	1
3370000	-7357.9678898275915	-7078.876385175294	-279.09150465229766	-7078.876385175294	2.069164687961586	1.2747477726805343	1.0	0.40562556112849896	0.9537071017521034	0.1563852586895854	0.3934161155427399	-124.04840484681066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	8.52079038428196	19.75607879840813	1.4479019270129374	0.726424362128486	1.2460723507809792	6.211743478838815	0.6590252880250363	1.8366170891095634	8.458801978142098	25.49214970259197	3.6028771070300447	18.271514556135852	1.440491656585144	0.33512498987186734	1.291630146607619	0.20817595682294732	0.3629226819301753	1.9203858360799733	0.6694606336064199	8.50608749026879	5.3467774985142436	9.32585518296448	2.5179063224779235	16.627715905448014	0.05712161169730779	11.252856467887796	1.9705760341409775	6.297847895411271	0.5770080828520798	6.387321342416902	7.040492582885704	1.3481405293804543	2.07932637078544	2.2205018668008676	4.961174113204697	1.1996913204646498	12.763516057113232	0.21627919100838955	7.801272252904087	1.8049633920813999	0.5651155807972338	0.27792346581122634	2.7224999770889577	2.6949454687812646	10.195266582176522	0.9664798720994295	3.974325791231305	3.0951751070756757	14.727283040972772	3.476011473442831	15.487512674562504	3.421449157738386	1.0442001084478392	2.8268435813069046	0.5672825857687681	3
3380000	-7327.799214823855	-7063.108280415562	-264.69093440829283	-7063.108280415562	1.5827380368421289	1.2747477726805343	1.0	0.4550240470465555	0.92018378577427	0.2612578467478036	0.5175977863104987	-127.06900235818739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.802332006584835	22.342424277421483	0.9859657748417893	5.2162451749291785	0.8485275611044336	4.955210024289705	0.2150909452833039	3.5106242080249372	0.2548431178127286	2.5515993976525357	4.197997893149745	12.442201830644123	0.5965111680805864	0.22820728679430102	0.8795506757396668	1.753560722052408	3.909687072216535	2.2813759328631256	15.378904319242082	5.792319898708151	3.640950758388024	4.597378245950207	1.7145977996884063	11.322837887498512	0.09095128055932525	1.5689660148255105	5.650661634741996	4.288593283969998	7.778064791107109	2.0537906388234735	6.592957112566581	4.200051631879904	3.547211030127003	10.035529321082272	3.3783696170239246	2.356553404539399	1.0545046242630796	2.5680819782660316	6.715513574214608	1.3258854930290187	1.805503860744359	20.62487872009042	6.500760134067158	0.11858428827963166	2.8313930327548062	3.0746294640567475	2.706363694334712	0.22763344227374602	1.6443270017949185	1.7818699726770202	0.5286541876771347	1.6775462832630337	1.885241164737619	0.5841913903405224	0.37141575349894373	1
3390000	-7346.030592246227	-7065.856911254128	-280.1736809920988	-7065.856911254128	1.427953532307046	1.1977765623451229	1.0	0.41428016308053145	0.9698520385137034	0.22284902787308752	0.45483571643663273	-118.79688455118921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.350219614119043	23.349852217846987	0.9844066914701393	0.7301758498226728	3.8092372580925926	0.8262290670408432	13.24524140978735	2.589148536073543	7.291650434510037	10.215544364821532	7.488402953226226	6.044064585914312	5.1060048549134756	5.744158735540666	1.568945493867141	3.12800759407393	5.062359923921456	4.069526166496833	4.0568327774990385	10.332359981956268	6.494740375204751	5.296740653710583	5.5423996280402585	6.610330826779506	0.16223920432440847	1.0912467368218306	9.144486974325357	7.650007320220811	13.87453849063515	3.663558743126191	7.1598272609867895	9.99904309543516	3.7781787993729954	1.847731630409163	1.0960216310722655	0.980752350980327	1.1010350619016023	12.188512630216051	11.979156007591083	0.37151591502161974	7.060662046789529	1.715197644116847	11.596078088938508	6.6782879752613775	9.380062611266968	0.362329711215096	13.60506481689636	2.4996816279955607	2.8314148398651957	3.17850573184739	2.515426717731244	4.569766403582379	2.6019665114163324	14.481316144440378	0.990286632237623	1
3400000	-7354.449083904129	-7072.998671556106	-281.45041234802295	-7072.998671556106	1.8070996594247883	1.16535560054981	1.0	0.4185009006086381	0.9649106856117003	0.2442260651703154	0.48006659537296503	-113.22266537760818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11.944212575942219	20.599031845518073	1.3797078612121045	0.10115170902127081	4.395881561855132	0.9534730644455233	0.5212666901900177	2.9878922050471126	18.511206736866036	8.513408043862212	6.511764578513356	6.974885067985033	0.318982482512063	1.9010444869535426	1.8105720648914776	11.514997890030608	1.2906010984745284	1.6428233431033419	3.002299829318804	11.923602458376276	4.535492535374621	6.112468980006201	6.395960840080248	7.628359545593916	0.18722496882665401	5.9487424476946815	10.552790220053057	9.790820630781116	16.011296697431867	2.2158939103133637	11.102599832099353	0.9165491523688386	13.90821853601562	2.750372235042352	1.3960241449676518	5.2724065257707275	1.6801336479485027	14.065613220541147	10.583790121232584	0.4287314887802608	3.3305583349976824	16.055539124533677	13.381940374730528	1.420465886448146	10.824645851165013	0.813664060745353	15.700322538162288	6.020489597185128	3.097269248045444	2.8871128825905457	8.921194799303784	7.6856224522101	5.656096867713855	0.06822009337636861	0.5143855200844558	2
3410000	-7378.538535975608	-7079.872733831718	-298.66580214389074	-7079.872733831718	1.4673237221094957	1.16535560054981	1.0	0.4679654893555686	0.909118753702008	0.2578577413730704	0.5129134400375883	-114.00152976965208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.858553824218927	19.749267793984853	1.6630471665796036	0.13430101078044604	11.654580409901072	1.2659439721382795	0.6920955073925199	21.265595619986154	24.577674461279965	11.303410654550996	5.183538227897786	9.260685002473334	0.42351899179100755	2.5240522241968897	2.403930301905537	15.288677479889254	1.7135551511347604	2.1812071950864826	3.986209483209878	15.831189386700345	8.63982168613317	8.115639076412718	8.492036506810726	10.128315255202349	0.24858208328906808	7.89825630558489	14.011136409065537	12.999455172897159	21.258497272829366	1.245167078134705	14.741128886198021	4.350924853024655	8.055355385021333	3.6517205172577647	1.8535272963468892	7.000272486820037	0.0010523892401162684	18.675177029072675	14.052295556081328	8.53645824449072	14.08426501326025	5.066178415519856	17.767451839612924	1.7922075112651636	9.73383582400033	15.457317351804116	20.84561108118112	12.825001817948316	4.112302151852153	5.495622521462931	11.844836735915223	5.824103903505863	7.509705310528644	0.27836417557390497	11.411610039783959	1
3420000	-7382.508718192989	-7089.966364197675	-292.5423539953146	-7089.966364197675	1.6568253107020028	1.16535560054981	1.0	0.3474877662411512	0.9799051642828762	0.12782408873123677	0.3563624135621625	-120.83114511803883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06586274518085	12.504715604476736	0.026559822265231833	2.7372739162279798	0.8186694223719642	20.643607528217384	1.728385204695312	8.28323916103982	2.1750359263013648	5.643844665359788	11.271384592270353	13.36890434220405	13.634884249580162	4.483566977954391	1.171264898589726	3.833060260287904	1.9555635587079787	12.870555833945767	5.832246697093725	11.046768248101472	6.028738936811316	11.328835564824281	5.925616639010324	7.067387587563373	15.31613078867946	5.511285655214295	9.776762378543157	7.208745320395953	3.8603809388133574	2.23563952924926	10.2861402604422	0.6379875396189307	2.0749777227488524	1.3059698980047343	0.4311716560595241	6.948360068166014	0.1870326118364422	13.031260481650557	18.467566112567287	16.098295179832217	9.827790429759881	36.97339954891702	12.397863359299805	3.183676586150333	1.1356476860099187	6.789723399696566	2.4977184251894897	25.7186107686907	0.5516366148743398	3.8347635727640936	8.265150720019669	4.33136462232451	5.24016055588591	4.517618824253849	4.991870049185457	1
3430000	-7424.413933930346	-7088.308617230798	-336.105316699548	-7088.308617230798	1.6340225205093166	1.4360645270489973	1.0	0.4520161239741831	0.9150681199219932	0.18094588693010724	0.4372551705109111	-125.17865492522019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25.02754721078391	30.774709526267504	10.114642309641606	6.1908640785444184	0.9787606263096685	37.66800769836752	2.205446523943577	18.734116257805624	5.759471764676016	7.479049959840709	25.49237384466929	30.236312548398367	8.736129349856938	10.14043701764994	5.328485950020491	11.263073453332563	4.361262434734763	35.21993592095	13.190731976141654	5.217059779777546	2.2455888197352936	25.622310114529963	13.401905807156634	0.3928585519980928	34.64033444361606	12.464817710490918	3.46102319940441	23.889587745513072	0.6537099121978525	5.056322778713998	13.124436732516957	9.119421411645579	7.3695377694685495	8.395685434380269	0.9751764707800251	15.715034032866871	0.4230097219244223	0.3159743164525933	41.76790309023457	3.1403380623245747	22.22741187221238	83.62235499050313	28.040119210122437	9.697950251962702	0.02136749197318912	2.2021623262681786	5.649063904474911	20.390915862710028	1.028148150506525	8.673045072906262	18.693205818011993	24.7447141773435	1.5133441740512725	16.865978753097266	3.0667294044909172	2
3440000	-7344.641662424521	-7084.823164883039	-259.81849754148203	-7084.823164883039	1.5042825489879963	1.4360645270489973	1.0	0.32575849299412085	0.977089119517149	0.1221126128865569	0.34811068453564215	-110.31069747928497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.984834291981375	19.75693308371211	3.2269939233339002	2.453174057450788	5.421773397585945	12.017669851840132	0.7036296799363508	8.349035905797468	1.8375123723857347	4.76191908019603	8.133133428721193	1.1747271250742992	14.357107622450194	3.2352235140054084	2.259900563644276	5.651005616038681	2.1704387754772623	9.897102925716618	0.9079615976070942	0.802565081131183	0.7164367511725784	4.473290414021023	5.084628241803282	1.7091335397627678	11.051715456635248	2.219857672126746	1.5309366189552924	7.621777629470549	0.20856080222181916	1.296568018799372	0.05302452050525614	11.709626077243366	9.667283749916367	0.15137765032810374	0.3111220791649374	0.6459018790989289	6.298705860143674	1.3098134619807624	13.32570795252986	0.7299882078527419	7.091474008398296	5.2044902754322795	8.945970755126922	1.4198420582001288	2.094701094505382	0.7025818835222918	15.40971887675324	3.682763867943935	0.3280222604420608	2.767064112627156	6.029528178449528	7.8945987253355545	4.39596549858682	5.380952611190465	0.38038401747932654	1
3450000	-7360.574333634714	-7085.862592986304	-274.71174064841074	-7085.862592986304	2.497336985951042	1.2873647477327463	1.0	0.4189793698254917	0.9845114933732511	0.1720077816133521	0.4146980736566916	-118.51577877365837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8.730511636130064	27.09541667090451	3.5283522446646356	5.607317640319794	2.248665147141505	6.554478581406442	5.975668450054785	9.128724837687903	3.3279164394424847	5.20661900043576	5.114209280018934	2.0435102124877234	10.328090439772996	3.2975950026898806	4.7865602202808	6.9560679551915685	2.0808015267766518	2.1751677757255106	3.2878639537744156	3.848887344349199	0.7833424168795521	9.202817161490607	9.56407326271033	1.8687438850902354	12.083798719561152	3.0833743065233734	2.9820200410948576	8.333550309104362	1.9303736513113865	2.102339163259888	0.1453868028196111	12.803149443535595	10.465133260202895	0.16551430991708058	4.004639754104522	2.010619457201162	6.88692123013356	1.7001448739191891	14.570151876046507	0.7981593994124884	7.7537233815621525	1.436077093015247	4.549115938937357	7.794564793567856	0.5374871669694506	8.392887419275999	5.9434299183619705	4.026685041478243	3.59387527791069	4.274666498234335	5.640195637835157	1.9347419692990753	1.4792014942838032	0.5552275147485889	11.581794725832271	2
3460000	-7415.950801055322	-7078.87208964888	-337.07871140644124	-7078.87208964888	1.9014186196443221	1.422100146551167	1.0	0.39648680293442834	0.9502399676498412	0.15714819806962477	0.4054614312226648	-114.32269334106861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.343540398206635	20.535494401889434	13.879611287873646	10.347860846406032	8.845658254815145	25.78359772388931	23.506710645851093	35.91000657393502	13.091149458740196	20.481472041058716	20.117956465042724	8.038632609603736	40.62799593402796	12.971872888082494	14.157919782901962	27.36334487467526	8.185326848402282	19.324111546277692	11.494726640603846	15.140512206841949	7.173873846899043	36.20146632128647	0.200422206414843	7.351147766174515	47.53449130880509	12.129184917485214	11.730483849970481	32.78199876818185	7.593583084305112	1.5417445196506143	0.5719135079481651	0.41815018639980184	41.16708640614193	0.6510898359718842	15.753201290768434	7.909249014461732	27.091339814215136	6.687923525422323	57.315151782423534	3.1397495038540226	30.501111880911097	5.649150211862053	17.89502763829697	27.793297292678783	0.6896483033195666	4.2804389065073805	23.37989272707195	15.839921662845626	0.3297897879049722	16.815415601008915	17.739466590474485	7.610766900275486	5.818790283239552	13.379953320747195	2.3114441827642036	1
