#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:ClassII" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:ClassII" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:ClassII" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:ClassII">
#                <taxonset id="TaxonSet.ClassII" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:ClassII" name="distribution" x="@birthRate2.t:ClassII">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:ClassII" name="distribution" x="@relativeDeathRate2.t:ClassII">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ClassII" name="distribution">
#            <parameter id="ucldStdev.c:ClassII" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ClassII" id="treeLikelihood.ClassII" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ClassII">
#            <siteModel id="SiteModel.s:ClassII" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ClassII" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ClassII" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ClassII" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:ClassII" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ClassII" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ClassII">
#                <LogNormal S="@ucldStdev.c:ClassII" id="LogNormalDistributionModel.c:ClassII" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="1028" id="rateCategories.c:ClassII" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ClassII" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	BirthDeath	birthRate2	relativeDeathRate2	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
13460000	-64290.60879650668	-64346.80793798302	56.19914147633725	-64346.80793798302	1.9972403446710847	63.63780772034264	2.967665887080829	0.029640639448918538	0.3806436063599163	0.9379911099657668	0.14606119203450182	0.3846151502844014
13470000	-64299.43053552578	-64351.446365996904	52.015830471124225	-64351.446365996904	2.004152100788294	59.51799178774951	2.8166796847950812	0.004620242261322747	0.3973430085804657	0.9238867677347462	0.15784923529147019	0.39923915242537394
13480000	-64292.792943846776	-64332.15208522453	39.35914137775348	-64332.15208522453	1.9855468024045189	46.8417356465573	2.762298268284634	0.007061072340575802	0.3921730883682267	0.9133214312943356	0.1542538463271121	0.39675371801335385
13490000	-64286.97964452061	-64340.03541423369	53.0557697130775	-64340.03541423369	1.9053226515392199	60.462909878470974	3.041348211446516	0.058496515328371045	0.37243635538239633	0.9311991328211853	0.1485591514316254	0.38409174403206175
13500000	-64286.452231817326	-64343.9711108079	57.518878990575104	-64343.9711108079	1.8752561787871944	64.92653028152262	2.8886815944123527	0.003098789797150469	0.3725689619643752	0.9461430777280029	0.14770768354292108	0.38267409687128523
13510000	-64279.91553952233	-64346.55640681759	66.64086729526092	-64346.55640681759	2.014452870160248	73.98403529552812	3.1199210432845033	0.02023968873303277	0.3559607762151036	0.954350304352418	0.13099209471121576	0.3620182091659546
13520000	-64272.367571724775	-64342.73477215659	70.36720043181062	-64342.73477215659	1.7798635708224126	77.62552220034952	3.140523051084179	0.0019188814909035315	0.3344944632221987	0.9529417865067569	0.12062446265040594	0.34297843314081916
13530000	-64286.900019997294	-64337.437209963864	50.537189966569414	-64337.437209963864	2.164263086207227	57.919635882693065	2.9728156947047135	0.06153247872771537	0.3660478123277631	0.930705009561269	0.14144078414654562	0.37640071014054266
13540000	-64308.71090808997	-64361.93382996503	53.222921875063854	-64361.93382996503	1.9465762111092983	60.550901118299294	2.952468682240688	0.009770659366913872	0.3520850850610766	0.9371283345702855	0.127368874630597	0.3568940722173677
13550000	-64314.60958178857	-64369.66617799977	55.0565962111914	-64369.66617799977	2.04043436990447	62.4632459170232	3.0236772356250388	4.210570027310384E-5	0.37230912462632015	0.9365659526153255	0.1360189371712946	0.3677626866177802
13560000	-64285.25740084252	-64338.603721602245	53.34632075972458	-64338.603721602245	1.8898567505133268	60.854723668794776	2.781809950823209	0.04386836091561245	0.39899650739457454	0.9287909052738003	0.15564576999576854	0.39988525337261555
13570000	-64260.83761603426	-64320.02796735772	59.190351323460916	-64320.02796735772	1.972898722559173	66.50645524793164	3.010299007710201	0.005893510734716013	0.3490647327151406	0.9432225598267633	0.1236545239505631	0.35437122146839845
13580000	-64267.28540891361	-64339.22771665134	71.94230773772928	-64339.22771665134	1.813977416914052	79.28210612180627	3.0284519303263746	0.017001936750366882	0.3550997424709903	0.9519116098522339	0.13546515485361685	0.36804573948502306
13590000	-64231.34870041921	-64301.10546024962	69.75675983041847	-64301.10546024962	1.8244526678161868	77.02947952500686	3.07202071632535	0.013815647721831237	0.33810521381183684	0.9447613049426343	0.11969975784143766	0.34772395440429327
13600000	-64242.583177122855	-64310.36290170431	67.77972458145726	-64310.36290170431	1.9443684557081717	75.0443540285031	3.1821371967235588	0.005824526724549215	0.33607468117622047	0.9437745319970349	0.12288686723199013	0.35358007638946415
13610000	-64267.68180743207	-64314.09632503822	46.41451760614975	-64314.09632503822	1.977632078560385	53.778235833248075	3.0153392103202448	0.01576646853550973	0.361226806174504	0.924215991727698	0.13832610040547452	0.3786350269309295
13620000	-64286.487770905514	-64348.20214658447	61.71437567895138	-64348.20214658447	1.9790927606241135	68.96172431249275	2.9738949601861684	0.00845626143853964	0.3317515678299664	0.9294553202982181	0.12163173057931076	0.3512761818624133
13630000	-64283.811144902655	-64331.05032567037	47.23918076771095	-64331.05032567037	1.9977044613671553	54.64660551030454	2.991970802721157	0.06389344335532135	0.37251018431712196	0.9219830515176757	0.15091367832436892	0.3949435399377691
13640000	-64272.02048088514	-64328.2839155519	56.26343466676396	-64328.2839155519	1.8876046336141032	63.6267342883678	2.954365625975774	0.02366772574189752	0.36111928455811143	0.9370643838046169	0.14012494496519484	0.376507527439867
13650000	-64204.38646396516	-64274.58899257889	70.20252861372987	-64274.58899257889	1.7596484800883971	77.60821776461086	3.057637562004896	0.021687066600362827	0.37205998621590863	0.9443386725049422	0.15386184554219162	0.3911813383238597
13660000	-64230.41609459917	-64296.02771445635	65.61161985718164	-64296.02771445635	1.77435194333595	72.96307810171166	2.978789603981983	0.04908331789686716	0.35808210193425943	0.957713669537936	0.14948448315223847	0.3805324764952199
13670000	-64252.10397098024	-64332.290242500145	80.18627151990131	-64332.290242500145	1.7965567828982478	87.40467618657094	3.2147844141863944	0.016312644831495724	0.32455434580397213	0.9747568368333955	0.12121713527999688	0.3404027858285688
13680000	-64264.26361803702	-64330.034670331785	65.7710522947646	-64330.034670331785	1.7552428480446671	73.06441600603705	3.2110368749288885	0.05798133233555002	0.3433054444950322	0.9714822582466041	0.13875661708227321	0.36473570414950807
13690000	-64294.20946554612	-64375.37053159312	81.16106604700325	-64375.37053159312	1.815047809957225	88.38602472771996	3.2198032679918933	0.004183739003520151	0.32617923765165124	0.9784187057274468	0.12079143392776313	0.34097001849030684
13700000	-64264.729674392634	-64346.6713543401	81.94167994746566	-64346.6713543401	1.7303509938490118	89.08443032463006	3.0789019702905898	0.05414173171470824	0.306007953822556	0.9795709343397093	0.10907723812542791	0.32473510090861957
13710000	-64286.05464130146	-64350.04272585962	63.988084558154014	-64350.04272585962	1.7259016352143297	71.31057528698003	3.3119568729479507	0.018143324999786516	0.3506880636750322	0.9500561623383	0.13246971821510242	0.36487049747884304
13720000	-64278.98139650657	-64344.915095173375	65.93369866680884	-64344.915095173375	1.9543826491287402	73.28509524841026	2.9882878884718957	0.007680961247160689	0.35806630815237156	0.9530633959127677	0.1396955116381145	0.37441485655283935
13730000	-64281.86946709781	-64349.51383564438	67.6443685465707	-64349.51383564438	1.8304952572841222	75.03064405031785	3.1221266510185464	0.03089290040917499	0.3670362076160686	0.9506085567071453	0.1474791749769998	0.38661481819781496
13740000	-64281.01314376555	-64365.18090743002	84.16776366446581	-64365.18090743002	1.7625144849665564	91.33038019793199	3.491953503712771	0.0031956749269029853	0.3108400786346944	0.9616846902344363	0.10187256709479943	0.3171272481182717
13750000	-64288.660007162696	-64365.798642378606	77.1386352159114	-64365.798642378606	2.133336818314397	84.4238564921289	3.149786738302618	0.001810911880945723	0.34125113890390485	0.9672556634132248	0.1189600709955759	0.34101686708480494
13760000	-64262.9867437726	-64340.347444406994	77.36070063439823	-64340.347444406994	2.063087224586376	84.7099041003224	3.233569423815962	0.044371486653944636	0.3575047327029648	0.9646085242917886	0.1362583219154399	0.36657784416720096
13770000	-64271.3447525329	-64346.37015959953	75.02540706662958	-64346.37015959953	2.0186986629189483	82.33980215940991	3.1595079482238493	0.012217810343141892	0.34863082746779234	0.9567206545568248	0.13173960586758018	0.3591313290508496
13780000	-64283.80439819136	-64344.762794718525	60.95839652716456	-64344.762794718525	1.938090955514479	68.32647345820006	3.0012887321549773	0.0681107432944543	0.3623469904123135	0.9440370308745852	0.1401231375674076	0.3762575855395449
13790000	-64279.78489142107	-64342.90647473252	63.12158331144551	-64342.90647473252	1.970750015407152	70.49790396482578	3.040471509860022	0.009721540603355235	0.364468715729595	0.9453931979835654	0.1430966933050637	0.3770169980362555
13800000	-64275.629102454564	-64336.40988824956	60.780785794995516	-64336.40988824956	1.8461207617300108	68.154859716184	3.2177390461642226	0.006664419574700583	0.36389006354811126	0.9347530408757204	0.14552559503396822	0.3820556294977604
13810000	-64253.05037317547	-64309.993782507554	56.9434093320822	-64309.993782507554	1.9417524363801553	64.32800964132468	3.233842566333229	0.0410968633707838	0.3666037429154737	0.9310143269114487	0.14732645778894476	0.38828487482337404
13820000	-64256.41124310866	-64326.020107800134	69.60886469147538	-64326.020107800134	1.7149671443740493	76.88914467960562	3.0448904115585678	0.001291209749142878	0.34000651514293717	0.947125872391773	0.1285312873601467	0.36115389774285034
13830000	-64280.88198992186	-64346.88515591865	66.0031659967907	-64346.88515591865	2.0033747089767897	73.32975369817326	3.1830216854218807	0.02719651769550274	0.3517307131285634	0.9528645126979882	0.14141756441206493	0.3734304781096145
13840000	-64244.62114046161	-64310.50244793858	65.881307476969	-64310.50244793858	1.857150890324594	73.22028679499	3.145813175588124	0.022875345021367052	0.35489055187340934	0.9531768911150073	0.1440949577010422	0.3800482638686006
13850000	-64228.0821170586	-64277.741713634045	49.65959657544271	-64277.741713634045	1.9141090139132657	57.10937668798631	2.8073515925416874	0.0038353050240057156	0.383550392122826	0.9321118532302844	0.15124700100610095	0.3958654349176468
13860000	-64277.465479618964	-64333.071521772064	55.60604215309927	-64333.071521772064	1.818681229491305	62.90200264040415	2.9636113308130145	6.925331704270181E-5	0.34396147987064	0.9314272605997956	0.11855083554144497	0.35102255311650654
13870000	-64283.45192468289	-64333.526256539684	50.07433185679112	-64333.526256539684	1.9098351766255581	57.47471549815258	3.0635032926701125	0.021803096834146714	0.37068486554951297	0.9194701238682401	0.13646423802199323	0.3793977534994823
13880000	-64273.7868600841	-64331.1327491447	57.34588906059733	-64331.1327491447	1.828348592445149	64.66858714131273	3.253030586020841	0.021992380743937046	0.35074080838907085	0.9265402636643505	0.11490432372167535	0.34897125328714096
13890000	-64260.69088187631	-64317.771721914825	57.08084003851523	-64317.771721914825	2.005265077605654	64.45424357375578	2.9024475676865937	0.008046574564711514	0.36371746178079223	0.9260844118978896	0.12695432021288325	0.3648251733659988
13900000	-64221.908357837485	-64287.423983813766	65.51562597628319	-64287.423983813766	1.9975423181011092	72.82034347414958	2.942119156849598	0.0013212593550427354	0.3461769211139492	0.9400978851527194	0.11522735455084625	0.3434030926870658
13910000	-64259.924599992955	-64324.94575403364	65.02115404067993	-64324.94575403364	1.9701703646316524	72.3394934213334	3.1074577003837227	0.012437593830938627	0.3496326309089677	0.9410671584997534	0.11811303140061558	0.34492216664965203
13920000	-64269.268732227596	-64334.5440212502	65.2752890226049	-64334.5440212502	2.1203388512338943	72.67876307686527	3.212303429632884	0.030598726368637075	0.3714856623864557	0.9386224019699506	0.1305892075505989	0.3643282902211605
13930000	-64254.38288371591	-64322.166966889075	67.7840831731677	-64322.166966889075	2.0907750913040335	75.17747618008792	3.1620759238308014	0.02334690022704172	0.36887548584950464	0.9425164330334044	0.13186593573669225	0.3654041644650978
13940000	-64280.1233292098	-64330.07915492282	49.955825713029434	-64330.07915492282	2.2298797686468617	57.30034339415441	3.042023260715973	0.021492267411365118	0.35630585185251845	0.9223130305626328	0.1227189636164691	0.3537764648370073
13950000	-64291.39823466701	-64341.47626375975	50.07802909274074	-64341.47626375975	2.1142980858445313	57.43112083339269	3.1294396220475025	0.02367439889840555	0.358500574281478	0.9263235038452856	0.11819011846181525	0.3472225272684561
13960000	-64276.792387774076	-64337.43837876402	60.64599098994377	-64337.43837876402	2.1430991016561776	67.8892134748304	3.1651987861243813	0.020359324796028953	0.33072219992064583	0.9359980441175755	0.10597611647482784	0.3273079228588632
13970000	-64257.45736105942	-64324.01354054046	66.55617948103217	-64324.01354054046	2.1762679862427703	73.83285128698274	3.211555479024167	0.014411002556090586	0.3390986568612454	0.943994789519379	0.1173786017671985	0.3436615823208623
13980000	-64264.1528584744	-64323.44428646624	59.29142799184214	-64323.44428646624	2.156801617938535	66.53136888657538	3.076149651643695	0.00990616427199498	0.32990432055471364	0.9448187216864603	0.12091286956543382	0.34388779835063527
13990000	-64230.590191452655	-64297.218986021115	66.62879456846038	-64297.218986021115	1.9541792304903476	73.9056088382559	3.0250057987658967	0.02244755398904893	0.3391344866208294	0.9452603871257476	0.12086237953120872	0.34726202900903275
14000000	-64234.263350512694	-64304.87089978236	70.60754926966676	-64304.87089978236	1.8092943738608371	77.89610171409473	3.094289999788567	0.05368578425421356	0.3420910742119445	0.9406861253555903	0.12514694635592488	0.35366925236893537
14010000	-64265.90322791501	-64330.059810820596	64.15658290558572	-64330.059810820596	1.9116120424168823	71.4444559454895	3.1666929516725726	0.008845840814277894	0.34191970924926324	0.9461877966108316	0.12222004872783476	0.3518175376778337
14020000	-64257.66131520545	-64326.836188763074	69.17487355762364	-64326.836188763074	1.7232089799587327	76.50129255138592	2.902631514807332	0.07180398055127585	0.3516877579002248	0.9525433786589956	0.1306970153342865	0.35920184869820854
14030000	-64238.7688541136	-64316.93960294631	78.17074883270953	-64316.93960294631	1.9191624385624169	85.53267145019198	3.2244837561006245	0.008009538334364645	0.36076566582578085	0.9588815145630835	0.144232032188057	0.37231805950886043
14040000	-64220.745984252164	-64293.40082802768	72.65484377552154	-64293.40082802768	1.7845397887014574	80.02918331600144	3.465243240345707	0.0034759386941179632	0.36395845893461526	0.9569768941794637	0.15649953504453884	0.3869012308359718
14050000	-64261.32796430571	-64327.56828385931	66.24031955360294	-64327.56828385931	1.7917862925273644	73.64410745584921	3.0425679690588137	0.033154956307599424	0.37156701865685493	0.9514492647912769	0.15022125420229407	0.38770137324626325
14060000	-64280.818237187574	-64343.31908994412	62.500852756547125	-64343.31908994412	1.9100482394173421	69.87066786226175	3.0780109621999645	0.009454212909856242	0.36279401631129543	0.9422177403983263	0.15153325121998926	0.39304496398035116
14070000	-64258.82590285095	-64334.82912167206	76.0032188211109	-64334.82912167206	1.8243309073934382	83.24406521013685	3.2050213703951322	0.025716747694022272	0.3301299289944046	0.9591945677594387	0.12435422492632386	0.352459544839398
14080000	-64239.608044537694	-64308.96549068905	69.35744615135559	-64308.96549068905	1.8755593675840763	76.6988167081532	3.118996639547239	0.0013438350129655044	0.3555013918993827	0.9588972555338555	0.1523368207605881	0.3859261303966251
14090000	-64252.370187687215	-64314.355040954775	61.98485326756267	-64314.355040954775	1.8121491316127334	69.31550911965073	3.1581291648689573	0.011630594271244408	0.3527670479101123	0.9578100841626966	0.1450151134993856	0.37935216232006613
14100000	-64258.436356380495	-64327.33179264936	68.89543626886845	-64327.33179264936	1.8511924882763253	76.20846622895547	3.075061213677695	0.026534945519509714	0.3482843240341692	0.9528631066502105	0.13732031437017386	0.3679723008970178
14110000	-64277.08418560106	-64347.64067436583	70.55648876477177	-64347.64067436583	2.0459784845180837	77.93032296118547	2.9985346616051474	0.01354054901712473	0.36382833944071213	0.9455328478591496	0.14968177039607122	0.3854860417840378
14120000	-64256.509009562316	-64322.71144440059	66.20243483827451	-64322.71144440059	1.9727221690297527	73.62377050540665	3.319666623279672	0.012550283133375322	0.3761248499201622	0.9478656932111048	0.15252395599125085	0.3865188122716613
14130000	-64283.187082291115	-64332.45458641226	49.26750412114441	-64332.45458641226	1.9810136991072809	56.57930825608609	3.027901414925603	0.0225317286260458	0.3479732787116342	0.9401602041241975	0.13022355403609367	0.35651383127061875
14140000	-64230.13969307074	-64294.151086297774	64.0113932270312	-64294.151086297774	1.8780470179275344	71.2579116081852	3.0034492328025615	0.0021991840838967917	0.3315443521075886	0.9367005924901327	0.11711977434948999	0.3422319250586245
14150000	-64288.04836703809	-64349.6033703126	61.5550032745054	-64349.6033703126	1.9327166602561259	68.8792899030588	3.2616830921480475	0.010879909768855523	0.35114497985082244	0.9411399281237244	0.13177319006509156	0.36276177709028357
14160000	-64266.075068419865	-64326.63924930174	60.56418088187627	-64326.63924930174	1.8063563891721504	67.90937987754485	3.0823330993613767	0.0704202629614102	0.35648008688209465	0.9349764985414444	0.13723799741266599	0.3705061309727545
14170000	-64243.859537554294	-64296.0810775084	52.221539954111485	-64296.0810775084	1.9067537457127717	59.53825172353923	3.395344634746864	0.013673216361582245	0.34921911983967674	0.9343616181119349	0.13650227857295677	0.3694809698029108
14180000	-64264.002539199864	-64327.597842389456	63.59530318959496	-64327.597842389456	1.8658339580982213	71.0168337064607	3.144884954587488	0.01818477012875783	0.3761755594779192	0.9352447357044867	0.14558067156637805	0.37932270701204857
14190000	-64242.99974681759	-64303.34503660559	60.34528978799541	-64303.34503660559	1.8292636265225264	67.76788401502833	2.9580121843433385	0.005630072617365782	0.37645242796472966	0.9413315210639064	0.1436846160663014	0.37469098827355246
14200000	-64239.86045600545	-64311.32748945649	71.46703345103381	-64311.32748945649	1.8797631199460048	78.85567074210779	3.1066330339691115	0.0550869254220952	0.3676462021059403	0.9553319679562472	0.129590248558446	0.3583206026696947
14210000	-64225.04853394078	-64280.67129094973	55.62275700894931	-64280.67129094973	1.925860594197495	63.004268506391625	2.971503350150957	0.014072997488158729	0.3658067752797371	0.946047502677399	0.1307468230999425	0.36439982478848226
14220000	-64248.499049619946	-64300.865168019285	52.36611839933646	-64300.865168019285	2.0010757512776487	59.85071074401524	2.8275181689962556	0.06359078207233257	0.3927000529831144	0.9325298514585268	0.15840233511490467	0.39676364004989684
14230000	-64219.931955323416	-64280.339798743	60.40784341958118	-64280.339798743	1.9997929072721046	67.85120195589076	3.2107494340105687	0.009437980061910723	0.38187000555530604	0.9373566422266403	0.14245943226583493	0.38025999890479956
14240000	-64228.475523002526	-64288.88402784626	60.40850484373181	-64288.88402784626	1.9422963511914968	67.85804685009785	3.0242515036701887	0.03250098959785837	0.3834880434902991	0.9375040051195229	0.1503511610341456	0.39141308340066694
14250000	-64277.43521141929	-64328.899758941276	51.46454752198816	-64328.899758941276	1.8125132542604296	58.81675834372382	3.039624030923629	0.04354426941996158	0.358274878699947	0.9373097794634456	0.13847452080891393	0.3748601365480797
14260000	-64279.35880700756	-64334.85263324282	55.49382623526962	-64334.85263324282	2.0225748117122984	62.844572258909416	3.0631453407428544	0.10252329166229447	0.3578996941313542	0.9466220245209089	0.13954494486106142	0.3738343234038025
14270000	-64287.88586653384	-64340.36573174954	52.479865215695476	-64340.36573174954	2.2320446471457833	59.93252688416659	2.913221830703006	0.02261398119508427	0.3843051863741232	0.9336901398163285	0.1506942463479953	0.38866881501890926
14280000	-64268.12111289171	-64329.47901194199	61.357899050275726	-64329.47901194199	2.0606289423762805	68.71482295779788	2.9478467792456367	0.01010436853359737	0.3594829373387237	0.9284622108432806	0.1314107836235009	0.3657003835001218
14290000	-64256.314476577194	-64305.65630515187	49.34182857467408	-64305.65630515187	2.0368037412931113	56.674120401751836	2.9212682041076445	0.01329488113736881	0.3531840877919512	0.9234300775982612	0.13359038346368732	0.3700333830567416
14300000	-64269.87076791227	-64312.607466904956	42.73669899268589	-64312.607466904956	2.015761942511263	50.07907264807382	3.270025647441958	0.011312256108250414	0.35575773613167044	0.9154691539903907	0.12652616977770823	0.3650054405749854
14310000	-64287.2159835584	-64332.975275096906	45.759291538505764	-64332.975275096906	2.195331989684719	53.050810104028606	2.829819713468576	0.05946322847075111	0.34283955473110866	0.9133152113770608	0.12494239221045643	0.36196864926256284
14320000	-64278.431686552896	-64329.2202649303	50.78857837740157	-64329.2202649303	1.957872496411901	58.06693196432679	3.0987984840241154	0.005892060369986448	0.3395217083923524	0.9223159793097812	0.1165086210559173	0.35046388134579737
14330000	-64245.72699307773	-64295.29005676527	49.563063687536214	-64295.29005676527	1.902504724181427	56.90619603207755	3.0913649569582606	0.03676785453952445	0.3559516615420972	0.926108240938461	0.1305813779110221	0.36657832728289713
14340000	-64261.98663343057	-64312.70426809743	50.717634666857585	-64312.70426809743	1.8987118353070909	58.09145874653781	3.0728718736806977	0.0033934638750159466	0.3638257346688057	0.9266187218283392	0.12954315796089785	0.36377696072299887
14350000	-64320.20396103658	-64366.30992286043	46.10596182384947	-64366.30992286043	1.973310400513165	53.53767960824002	3.2504526785068677	0.019393050501100236	0.37882981705409313	0.9271766503056033	0.15016304875223785	0.39153678228867356
14360000	-64287.08171263107	-64337.72338346294	50.641670831865966	-64337.72338346294	2.1420281977256543	58.041800148778286	3.023791165699802	0.006398393539138045	0.37061898900599305	0.9351832960426324	0.14428254384236683	0.3805014514313504
14370000	-64216.87553430512	-64271.98911245819	55.113578153071586	-64271.98911245819	2.0654951637541767	62.537764868470546	2.8976035855852165	0.01606904728828823	0.3768670510168897	0.9339088183898862	0.15599890910824002	0.3951953711446917
14380000	-64206.227388021405	-64268.827468753836	62.60008073243079	-64268.827468753836	1.9610063553064743	69.93570686028158	3.33738778140097	0.016562450371795576	0.354034568632043	0.9390215466217383	0.1356576373927085	0.3699761687676614
14390000	-64218.387704737586	-64264.72388513398	46.33618039639162	-64264.72388513398	2.061553265217227	53.816865166640156	2.9827494130782135	0.056840330705589644	0.39166968952570885	0.9233240511832501	0.1643707896036698	0.40900854241581086
14400000	-64255.208962193174	-64308.922330159454	53.713367966277666	-64308.922330159454	2.189929852620483	61.173370652306865	3.0713861670770277	0.005566258534451287	0.38623019311207146	0.9301206936953641	0.15036109001412112	0.3898587433226371
14410000	-64272.68674665385	-64330.65561860111	57.96887194725707	-64330.65561860111	2.1544552495619267	65.41922711725843	3.0890692218912723	0.016697070864597787	0.3837009853356136	0.937840987370835	0.14610943610447447	0.3871280547981834
14420000	-64231.959876532426	-64300.72762643867	68.76774990623875	-64300.72762643867	1.9691612460957066	76.08675619374517	3.131830588715873	0.03531863663911878	0.3498021126241288	0.949745573570273	0.13005315932017747	0.3604642028072561
14430000	-64246.53765403342	-64307.456956879905	60.9193028464895	-64307.456956879905	2.080692287540274	68.28207680598146	3.169291315128182	0.014954994935873047	0.36098427958126267	0.9293371586536018	0.13387878132235434	0.3691497675661483
14440000	-64301.83536233403	-64356.952048735104	55.11668640107371	-64356.952048735104	1.9899709370839425	62.4278543843702	2.99870573119495	0.006984102877923948	0.34781189605231333	0.942086961049	0.12561899593590428	0.3547012738256749
14450000	-64261.84603429782	-64324.96099523105	63.11496093322486	-64324.96099523105	1.924824476270099	70.3372138094107	3.1535510168984873	0.01729734350299352	0.3255080610620509	0.9462683779100596	0.11301058828181657	0.3382372590651959
14460000	-64283.94413680772	-64337.74698692362	53.80285011590533	-64337.74698692362	2.082275492249402	61.06534120418276	3.0442109797285846	0.012686529170925736	0.3355386863355785	0.9300786337074239	0.12533804696551076	0.3592489958368436
14470000	-64287.09566257898	-64345.156940544395	58.061277965421816	-64345.156940544395	2.0056323005485486	65.40334777585284	2.9923406908721493	0.011569493783440112	0.3556800813759329	0.9314168111495548	0.14027281047788615	0.3798055494337234
14480000	-64313.10652774395	-64365.52730497743	52.42077723348454	-64365.52730497743	2.1678404048016913	59.744769722603394	3.0683072852226236	0.061702506840672036	0.351070130747129	0.9367082836446495	0.14056349509512414	0.37763974680508894
14490000	-64262.54639283165	-64323.29089481522	60.74450198356214	-64323.29089481522	2.0797674290592525	68.15379486213067	2.9325845555115	0.024500778251468458	0.3729949583289379	0.9259085257359297	0.1636955667747425	0.405902603601147
14500000	-64253.59699984625	-64315.38878164352	61.79178179726997	-64315.38878164352	2.1737297548097216	69.11608446477851	3.0840967376634425	0.02752209771217369	0.3511490614063685	0.9501310689870603	0.1441517545515245	0.3776044379946227
14510000	-64296.44816402057	-64351.55509121235	55.1069271917779	-64351.55509121235	2.0345900982056575	62.49055281195347	2.8963921125358945	0.035489634526927584	0.3663521952866599	0.940097496464844	0.1535223546537374	0.3888750919533762
14520000	-64251.021952943054	-64311.17258419241	60.150631249358916	-64311.17258419241	2.072780623271899	67.57021078054414	3.0296301472438887	0.013533683755297475	0.37566791461098614	0.925344307304624	0.1593519485468866	0.3991325703408727
14530000	-64286.92905242111	-64344.53498158522	57.60592916410913	-64344.53498158522	2.0586032683587328	64.96035403925409	3.223154103166581	0.006536214245451679	0.3588422185544267	0.9344500975437471	0.1387913836937161	0.3759499564979437
14540000	-64262.95306338574	-64319.833652732705	56.88058934695923	-64319.833652732705	2.122345457173452	64.26550050927555	3.026990063627994	6.587593457398974E-4	0.3666839796081682	0.9221247364717984	0.15156790480483395	0.3931152731311118
14550000	-64280.15015499676	-64328.882791686774	48.732636690018865	-64328.882791686774	2.1125977341069873	56.109559477331395	3.106617004016055	0.0022399295512775287	0.3646238478598927	0.916451128828316	0.149479559012835	0.3870481797182897
14560000	-64313.199230294995	-64356.82486901103	43.625638716029805	-64356.82486901103	2.07851663097832	50.91959881029567	3.2671357353332713	0.004215872934389757	0.3434560739448197	0.9207668574311063	0.12725404858326178	0.3579070196370491
14570000	-64274.7272723783	-64322.33320221838	47.60592984008003	-64322.33320221838	2.071011201264882	54.951398122139594	2.8628701487251775	0.018580798098902	0.3565489602218634	0.9218761863867412	0.13890185552771997	0.375299011220287
14580000	-64256.65263401642	-64307.79426605721	51.141632040785886	-64307.79426605721	2.0583245070752856	58.53048636291558	2.8275865660167008	0.003067636592267173	0.36770227260169097	0.9290418946950441	0.15488410248770684	0.3945951772767864
14590000	-64244.80859410384	-64295.58323235095	50.774638247119	-64295.58323235095	2.0565513984287445	58.192914863823304	3.116247029450827	0.025946541515632197	0.3753290190633057	0.9387211631975066	0.16482862713464988	0.4061050984928956
